date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2012-07-17 00:00:00,30.2,23.3,36.7,0,,245,13.6,,1008.6,
2012-07-18 00:00:00,29.6,24.4,38.9,3.9,,,10.8,,1009,
2012-07-19 00:00:00,24,23.3,25,,,,6.5,,1013.5,
2012-07-20 00:00:00,19.5,17,23.3,,,57,10.4,,,
2012-07-21 00:00:00,21.5,17.2,26.7,0,,,9.2,,1018.2,
2012-07-22 00:00:00,23.9,18.3,29.4,0,,,8.7,,1019.9,
2012-07-23 00:00:00,25.3,21.7,31.7,,,,8.9,,1015.3,
2012-07-24 00:00:00,27.7,22.2,33.9,0,,280,13.9,,1004.6,
2012-07-25 00:00:00,24.9,18.9,30,0,,,10.5,,1009.9,
2012-07-26 00:00:00,25.7,21.1,33.3,5.7,,221,13.9,,1006.1,
2012-07-27 00:00:00,27,22.2,32.8,,,,10.4,,1007.2,
2012-07-28 00:00:00,23.8,21.1,28.3,,,,7.8,,1012.3,
2012-07-29 00:00:00,23.2,20.6,26.7,3.8,,,4.4,,1014.7,
2012-07-30 00:00:00,23.8,21.1,27.2,0,,,6.7,,1018.4,
2012-07-31 00:00:00,23.7,21.1,26.7,0,,,8,,1015.7,
2012-08-01 00:00:00,23,21,27.2,,,,7,,1011.5,
2012-08-02 00:00:00,26.3,18.9,32.8,0,,,5,,1011,
2012-08-03 00:00:00,28.1,22.2,32.8,0,,,7.2,,1015.2,
2012-08-04 00:00:00,28.1,23.9,32.8,0,,,8.6,,1020.7,
2012-08-05 00:00:00,28.5,23.9,34.4,1.9,,197,18.7,,1018.1,
2012-08-06 00:00:00,26.3,22.8,30.6,,,297,12.2,,1015.2,
2012-08-07 00:00:00,24.1,17.8,28.9,0,,,7,,1015.2,
2012-08-08 00:00:00,26.3,20.6,31.7,0,,,5.6,,1014.2,
2012-08-09 00:00:00,27,22.2,31.7,0,,,10.1,,1012.7,
2012-08-10 00:00:00,25.9,22,30,9.2,,,9,,,
2012-08-11 00:00:00,26.7,23.3,30.6,0,,,11.1,,1009.9,
2012-08-12 00:00:00,26.3,22.8,30.6,0,,267,10.3,,1012.4,
2012-08-13 00:00:00,25,19.4,30,0,,,9.5,,1014.3,
2012-08-14 00:00:00,23.9,20,26.7,,,,5.8,,1013.3,
2012-08-15 00:00:00,23.8,20.6,28.9,,,,6.8,,1010.7,
2012-08-16 00:00:00,24,18.3,30.6,0,,,8,,1011.5,
2012-08-17 00:00:00,25.4,18.9,32.2,,,,9.5,,1009.9,
2012-08-18 00:00:00,21.8,18.3,27.2,,,,7.7,,1011.4,
2012-08-19 00:00:00,20.3,15.6,23.9,0,,,3.3,,1014,
2012-08-20 00:00:00,22.3,16.7,26.7,0,,,4.7,,1012,
2012-08-21 00:00:00,23.3,18.3,27.8,0,,,5.6,,1015.8,
2012-08-22 00:00:00,23.1,17.8,28.9,0.8,,,4.6,,1019.4,
2012-08-23 00:00:00,24.2,18.3,30.6,0,,,5.5,,1020,
2012-08-24 00:00:00,25.2,19.4,31.1,0,,,4.7,,1020.5,
2012-08-25 00:00:00,24.7,20.6,29.4,0,,,8.4,,1023.5,
2012-08-26 00:00:00,23.6,19.4,28.3,0,,,9.1,,1024.7,
2012-08-27 00:00:00,24.1,20,27.8,,,,9.2,,1019,
2012-08-28 00:00:00,26.3,23.9,30.6,10,,263,14.7,,1010.7,
2012-08-29 00:00:00,22.6,18.9,26.7,0,,,10.4,,1014.2,
2012-08-30 00:00:00,22.4,14.4,28.3,0,,,8.1,,1017.5,
2012-08-31 00:00:00,25.5,16.7,32.8,0,,,10.4,,1015.3,
2012-09-01 00:00:00,27,22.2,32.8,0,,,9.5,,1014.7,
2012-09-02 00:00:00,24.7,22.2,27.2,0,,,7.3,,1017.4,
2012-09-03 00:00:00,23.8,22.2,26.7,,,,11.5,,1019.5,
2012-09-04 00:00:00,24.4,21.7,27.2,,,,9.1,,1015,
2012-09-05 00:00:00,25.4,21.7,28.3,,,,10.6,,1008.7,
2012-09-06 00:00:00,23.9,20,30.6,0,,,4.9,,1011.2,
2012-09-07 00:00:00,26,20,32.2,0,,,8.1,,1011.6,
2012-09-08 00:00:00,24.1,18.9,28.9,,,,13.9,,1006.6,
2012-09-09 00:00:00,20.6,16.7,25.6,,,,6.9,,1009.6,
2012-09-10 00:00:00,18.3,14.4,22.8,0,,332,14,,1015.1,
2012-09-11 00:00:00,17,9.4,23.9,0,,,5.3,,1023.3,
2012-09-12 00:00:00,20.1,12.8,27.2,0,,,5.1,,1026.5,
2012-09-13 00:00:00,21.1,15,27.2,0,,,6.8,,1026.7,
2012-09-14 00:00:00,21.3,15,28.3,0,,,7.6,,1022.2,
2012-09-15 00:00:00,19.3,15,23.3,0.5,,312,16.2,,1018.8,
2012-09-16 00:00:00,18,11.7,24.4,0,,,5.7,,1018.5,
2012-09-17 00:00:00,18.8,11.7,25.6,0,,,5.6,,1017.9,
2012-09-18 00:00:00,22.5,20.6,25,,,174,23.4,,1009.2,
2012-09-19 00:00:00,18.2,15,21.7,0,,322,14.8,,1015.3,
2012-09-20 00:00:00,16,10,20.6,0,,,7.8,,1021.1,
2012-09-21 00:00:00,18.9,14.4,23.3,0,,,7.5,,1018.1,
2012-09-22 00:00:00,19.5,13.9,25,5.4,,,9.8,,1011.9,
2012-09-23 00:00:00,16.9,12.8,20,0.3,,,12.3,,1015.9,
2012-09-24 00:00:00,14.7,10,20,0,,,8.4,,1019.9,
2012-09-25 00:00:00,16.2,8.3,23.3,0,,,11,,1020.7,
2012-09-26 00:00:00,20.5,17.8,23.9,,,217,12.5,,1018,
2012-09-27 00:00:00,21,18.3,24.4,,,,6.2,,1019.5,
2012-09-28 00:00:00,18.5,15.6,21.1,,,,7.9,,1016.7,
2012-09-29 00:00:00,16.1,14.4,18,0,,,6.2,,1012.8,
2012-09-30 00:00:00,15.7,12.8,20,3.3,,,8,,1009.6,
2012-10-01 00:00:00,16.1,9.4,22.2,0,,,11.6,,1011.4,
2012-10-02 00:00:00,17.5,15.6,21.1,,,,3.2,,,
2012-10-03 00:00:00,19.8,16.7,25,,,,3.1,,,
2012-10-04 00:00:00,21.8,19.4,28.9,,,,2.3,,1018.5,
2012-10-05 00:00:00,20.3,13.3,26.7,0,,,4.3,,1016,
2012-10-06 00:00:00,18,11.7,25,0,,,11.7,,1011,
2012-10-07 00:00:00,10.4,7.2,12.2,,,,5,,1017.7,
2012-10-08 00:00:00,9.6,4.4,13.3,0.3,,,4.2,,1023,
2012-10-09 00:00:00,12.6,10,15,,,,7.3,,1021.3,
2012-10-10 00:00:00,15,11.7,20,,,313,11.8,,1013,
2012-10-11 00:00:00,11.8,8.3,17.2,0,,272,13.9,,1019.8,
2012-10-12 00:00:00,9.4,5.6,14.4,0,,,10.8,,1021.8,
2012-10-13 00:00:00,7.1,-0.6,12.2,0,,,7.3,,1030.5,
2012-10-14 00:00:00,16,10.6,23.3,0,,203,17.1,,1020.1,
2012-10-15 00:00:00,18.5,15.6,22.2,,,204,13.1,,1007.6,
2012-10-16 00:00:00,12.7,7.8,15.6,0,,,16.2,,1008.2,
2012-10-17 00:00:00,11,3.9,17.8,0,,,3.7,,1014.5,
2012-10-18 00:00:00,13.2,5.6,18.9,0,,,7.7,,1015.8,
2012-10-19 00:00:00,18.8,16.1,21,,,144,15.4,,,
2012-10-20 00:00:00,17,12.8,22.2,0,,,9.2,,1005.8,
2012-10-21 00:00:00,13.6,8.9,19.4,0,,276,12.8,,1013.5,
2012-10-22 00:00:00,14.6,10,20.6,0,,,11.3,,1017.4,
2012-10-23 00:00:00,13.4,8.3,18.3,,,,2.4,,1018.7,
2012-10-24 00:00:00,14.3,13.3,15.6,,,,6.3,,1020.1,
2012-10-25 00:00:00,15.4,13.3,17.8,0,,,4.9,,1023.7,
2012-10-26 00:00:00,16.8,14.4,18.9,0,,,1.6,,1021.9,
2012-10-27 00:00:00,17.1,15.6,18.9,,,,5.8,,1015.8,
2012-10-28 00:00:00,14.7,13.9,15.6,0,,38,16.7,,1009.4,
2012-10-29 00:00:00,14.5,12.8,17,,,35,36.1,,,
2012-10-30 00:00:00,11.9,9.4,13.9,,,164,24.9,,992.4,
2012-10-31 00:00:00,8.4,7.2,10,0.3,,213,12.5,,999.8,
2012-11-01 00:00:00,8.3,4.4,11.1,0,,227,11.9,,1001.6,
2012-11-02 00:00:00,9,6.1,11.7,,,277,15.5,,1003.8,
2012-11-03 00:00:00,7.1,5,10,0,,308,20.5,,1010.2,
2012-11-04 00:00:00,6.5,3.3,10.6,0,,310,15,,1014.3,
2012-11-05 00:00:00,4.8,1.1,8.3,0,,337,13.5,,1017.4,
2012-11-06 00:00:00,2.4,-2.2,6.7,0,,,3.6,,1021.9,
2012-11-07 00:00:00,2.2,0,4.4,,,2,19.3,,,
2012-11-08 00:00:00,4.5,1,8.9,0.5,,330,17.7,,1008.9,
2012-11-09 00:00:00,7,2.2,12.8,0,,313,16.8,,1017.6,
2012-11-10 00:00:00,8.7,3.9,12.8,0,,,3.1,,1026.1,
2012-11-11 00:00:00,11.4,4.4,17.8,0,,,5.3,,1031,
2012-11-12 00:00:00,12.8,5.6,20,0,,,8.1,,,
2012-11-13 00:00:00,9.5,3.9,16.7,,,322,15.1,,1025.5,
2012-11-14 00:00:00,5.2,1.1,9.4,0,,7,10.5,,1032.1,
2012-11-15 00:00:00,4.5,1.7,8.3,0,,,6.2,,1029.1,
2012-11-16 00:00:00,4.6,1.7,9.4,0,,352,9,,1027.2,
2012-11-17 00:00:00,6.1,0.6,11.7,0,,,7,,1034.8,
2012-11-18 00:00:00,5.7,1.1,9.4,0,,,6.4,,1037,
2012-11-19 00:00:00,5.3,1.7,10,0,,,5.7,,1030.2,
2012-11-20 00:00:00,5.5,0,10.6,0,,,5.3,,1021.6,
2012-11-21 00:00:00,7.4,2.2,12.8,0,,,4.8,,1022.2,
2012-11-22 00:00:00,6.6,0.6,13.3,0,,,1.8,,1023.1,
2012-11-23 00:00:00,7.3,0,13.3,,,,5.6,,1013.2,
2012-11-24 00:00:00,5.3,1.7,9.4,0,,292,21.5,,1007.2,
2012-11-25 00:00:00,3,1.1,5.6,0,,271,18.8,,1012.3,
2012-11-26 00:00:00,5,0.6,9.4,0,,,10.6,,1018.9,
2012-11-27 00:00:00,1.9,0.6,3.3,,,,6.4,,,
2012-11-28 00:00:00,2.2,-0.6,5,0,,,8.5,,1023.2,
2012-11-29 00:00:00,3.3,0,6.7,0,,245,12.7,,1026.1,
2012-11-30 00:00:00,3.4,-1.7,7.8,0,,,6.8,,1028.5,
2012-12-01 00:00:00,3.6,2.2,5,0,,39,9.8,,1031.8,
2012-12-02 00:00:00,6.8,4,10,1.8,,,3.8,,1024.7,
2012-12-03 00:00:00,11.1,6,16.7,0,,,5.6,,1021.9,
2012-12-04 00:00:00,11.5,7.2,17.2,2.9,,,6,,1021.7,
2012-12-05 00:00:00,9.2,1.7,12.8,,,306,17.8,,1017.3,
2012-12-06 00:00:00,1.8,-1.1,5.6,0,,,7.7,,1026,
2012-12-07 00:00:00,1.8,-2.2,5,,,,1.1,,1021.5,
2012-12-08 00:00:00,7.7,5.6,11,,,,5.4,,,
2012-12-09 00:00:00,7.1,5.6,8.9,,,,9.1,,1021,
2012-12-10 00:00:00,10.3,6.7,14.4,2.6,,,3.9,,1006.4,
2012-12-11 00:00:00,7.6,5,12.8,,,321,13.4,,1012.6,
2012-12-12 00:00:00,4,0.6,6.7,0,,,3.8,,1027.4,
2012-12-13 00:00:00,3.4,-1.7,7.8,0,,,3.5,,1029.6,
2012-12-14 00:00:00,3.5,-3.3,10,0,,,6.1,,1023.7,
2012-12-15 00:00:00,4.6,-1.1,9.4,0,,,3.3,,1024.5,
2012-12-16 00:00:00,7,6,8,,,67,11.1,,1018,
2012-12-17 00:00:00,5.8,4.4,7.2,,,31,9.5,,1010.3,
2012-12-18 00:00:00,9.1,7,12.8,,,,12.8,,,
2012-12-19 00:00:00,6.3,3.9,8.9,0,,308,21.2,,1009.8,
2012-12-20 00:00:00,4.1,-0.6,10,0.3,,,7.2,,1019.3,
2012-12-21 00:00:00,8.3,3.3,14.4,,,202,29.3,,992.7,
2012-12-22 00:00:00,2.9,2.2,3.3,,,283,25,,1001,
2012-12-23 00:00:00,3.1,0,6.1,0,,254,14.8,,1012.3,
2012-12-24 00:00:00,1.2,-2.2,3.9,,,,4.8,,1016.6,
2012-12-25 00:00:00,2.5,0.6,5,1.8,,347,12.4,,1017.8,
2012-12-26 00:00:00,-0.2,-2.2,2.8,19.5,,35,16.1,,1018.5,
2012-12-27 00:00:00,2.4,-1.1,3.9,,,332,27.6,,999.1,
2012-12-28 00:00:00,0.4,-1.1,2.8,0,,318,16.7,,1015.9,
2012-12-29 00:00:00,-0.6,-3.3,0.6,,,,8.8,,1008.6,
2012-12-30 00:00:00,-0.5,-2.2,1.1,0,,308,28.2,,1012.8,
2012-12-31 00:00:00,0.5,-3.9,3.9,0,,249,16,,1018.5,
2013-01-01 00:00:00,2.4,-2.8,3.9,0,,280,14.9,,1012.4,
2013-01-02 00:00:00,-2.6,-5.6,0.6,0,,305,13.3,,1017.9,
2013-01-03 00:00:00,-1.8,-5,0.6,0,,290,10.6,,1020.5,
2013-01-04 00:00:00,1.3,-0.6,3.3,0,,249,16.4,,1016.4,
2013-01-05 00:00:00,2.1,-1.1,6.7,0,,,10.7,,1022,
2013-01-06 00:00:00,3.8,0.6,8.3,0,,,10.8,,1018.2,
2013-01-07 00:00:00,3.6,-1.7,7.8,0,,,8.8,,1024.7,
2013-01-08 00:00:00,2.6,-3.3,8.9,0,,203,9.4,,1028.5,
2013-01-09 00:00:00,4.1,-1.7,8.9,0,,,7.7,,1025.2,
2013-01-10 00:00:00,6.2,3.3,8.9,0,,,13.4,,1030.4,
2013-01-11 00:00:00,3.9,0.6,6.1,,,,4.8,,1028,
2013-01-12 00:00:00,7.2,5.6,8.3,1.4,,,5.3,,1020,
2013-01-13 00:00:00,7.8,6.7,8.9,0.3,,,5.1,,1018.9,
2013-01-14 00:00:00,9.9,4.4,13.3,1.8,,,9.5,,1018.9,
2013-01-15 00:00:00,3,1.7,3.9,2.1,,15,9.6,,1025.3,
2013-01-16 00:00:00,0.9,0,2.2,,,,7.6,,,
2013-01-17 00:00:00,4,1.7,6.1,0,,301,11.9,,1016.2,
2013-01-18 00:00:00,-1.8,-3.9,1.1,,,334,13.4,,1026.8,
2013-01-19 00:00:00,3.8,-2.2,10,0,,207,19.4,,1022,
2013-01-20 00:00:00,5.5,-0.6,11.7,0,,243,20.4,,1009.8,
2013-01-21 00:00:00,-1.9,-4.4,-0.6,0,,,8.8,,1015.6,
2013-01-22 00:00:00,-6.4,-10,-2.8,0,,294,23.7,,1016.5,
2013-01-23 00:00:00,-9.5,-11.7,-6.7,0,,286,16.6,,1022.9,
2013-01-24 00:00:00,-8.3,-11.7,-4.4,0,,,16.4,,1024.2,
2013-01-25 00:00:00,-8,-10.6,-4.4,,,,10.4,,1026.3,
2013-01-26 00:00:00,-6.6,-10,-1.7,0,,,9.7,,1021.4,
2013-01-27 00:00:00,-3.4,-8.3,1.7,0,,,9.4,,1031.5,
2013-01-28 00:00:00,-1,-5,2,,,,7,,1024.9,
2013-01-29 00:00:00,4.9,1.7,10,2.8,,,5.4,,1018.5,
2013-01-30 00:00:00,8.9,3.9,15,3.7,,,6,,1007.9,
2013-01-31 00:00:00,7.8,-1.1,16.1,23.3,,243,34.5,,995.4,
2013-02-01 00:00:00,-2.1,-4.4,0,0,,273,19.5,,1013.6,
2013-02-02 00:00:00,-4.3,-7.2,-1.7,,,253,14,,1022.6,
2013-02-03 00:00:00,-3.3,-5.6,0,,,,5.7,,1012.3,
2013-02-04 00:00:00,-2.8,-5,-1.1,0,,268,16.9,,1013.1,
2013-02-05 00:00:00,-1.7,-3.3,-0.6,,,,7.2,,1013.6,
2013-02-06 00:00:00,0.5,-2.8,3.9,0.3,,,12,,1019.1,
2013-02-07 00:00:00,-2.1,-4.4,-0.6,0,,,7.1,,1030.4,
2013-02-08 00:00:00,0.2,-3,1.1,,,37,17.4,,,
2013-02-09 00:00:00,-2.3,-6.1,0,,,330,21.4,,1016.4,
2013-02-10 00:00:00,-3.9,-11.1,1.1,0,,,4.7,,1029.4,
2013-02-11 00:00:00,2.3,-0.6,5,,,,3.4,,1014.8,
2013-02-12 00:00:00,4.8,2.2,6.7,0,,270,16.5,,1010.8,
2013-02-13 00:00:00,2.5,-3.9,6.7,0.5,,,4,,1011.3,
2013-02-14 00:00:00,3.2,-0.6,7.2,0.8,,,7.4,,1012.7,
2013-02-15 00:00:00,6,0.6,12.8,0,,,9.5,,1014.5,
2013-02-16 00:00:00,1.9,0,4.4,,,353,13.5,,1012.2,
2013-02-17 00:00:00,-2.9,-7.8,-0.6,0,,325,29.4,,1007.7,
2013-02-18 00:00:00,-3.4,-8.3,1.7,0,,284,18.5,,1021.4,
2013-02-19 00:00:00,3.3,-2.8,8.3,,,,9.6,,1013.8,
2013-02-20 00:00:00,-0.6,-3.3,3.3,0,,282,25,,1010.5,
2013-02-21 00:00:00,-2.2,-4.4,1.1,0,,311,22.4,,1017.9,
2013-02-22 00:00:00,-0.2,-4.4,2.8,,,62,9.5,,1027.1,
2013-02-23 00:00:00,3.2,1.7,5.6,,,56,8.4,,1017.8,
2013-02-24 00:00:00,3.9,1.1,8.3,0.9,,329,16.3,,1009.4,
2013-02-25 00:00:00,3.4,-1.1,6.7,0,,,9.3,,1019.7,
2013-02-26 00:00:00,3.5,-0.6,6.1,2,,,10.9,,1022.4,
2013-02-27 00:00:00,5.9,2.8,8.3,,,,19.2,,,
2013-02-28 00:00:00,6.3,3.9,9.4,,,,7.9,,1001.8,
2013-03-01 00:00:00,4,1.1,6.7,0,,316,14.7,,1005.1,
2013-03-02 00:00:00,1.9,0,4,,,318,16.8,,1007.2,
2013-03-03 00:00:00,0.2,-1.7,4.4,,,321,20.1,,1006.4,
2013-03-04 00:00:00,0.7,-2.8,4.4,0,,312,23.4,,1009.3,
2013-03-05 00:00:00,4,-0.6,8.9,0,,355,12.9,,1014.9,
2013-03-06 00:00:00,4.5,3.3,5.6,,,56,24.2,,1012.9,
2013-03-07 00:00:00,2.5,0.6,3.9,,,359,20.3,,,
2013-03-08 00:00:00,1.7,0,5.6,,,341,11.8,,,
2013-03-09 00:00:00,6.1,1.1,13.3,0,,,11,,1023.9,
2013-03-10 00:00:00,4.1,-0.6,8.9,0,,,7.1,,1027.3,
2013-03-11 00:00:00,7.9,3.3,11.7,0,,,11.8,,1022.7,
2013-03-12 00:00:00,10.8,7.2,13,,,184,19.2,,1011.5,
2013-03-13 00:00:00,6.1,3.3,10,0,,293,12.4,,1010.6,
2013-03-14 00:00:00,1.4,-1.7,4.4,,,300,25.7,,1012.5,
2013-03-15 00:00:00,3.1,-1.1,8.9,0,,281,16.8,,1011.2,
2013-03-16 00:00:00,1.9,0.6,5,,,,7.4,,,
2013-03-17 00:00:00,0.7,-1.7,2.8,0,,318,13.9,,1019.1,
2013-03-18 00:00:00,-0.7,-2.8,1.1,9.7,,49,11.8,,1026.3,
2013-03-19 00:00:00,3.2,1.1,6.7,,,8,13.3,,,
2013-03-20 00:00:00,3.3,-0.6,7.2,0,,277,16.3,,1010.2,
2013-03-21 00:00:00,1.4,-0.6,3.9,,,327,13.3,,1006.8,
2013-03-22 00:00:00,1.5,-1.7,5,0,,280,16,,1008.5,
2013-03-23 00:00:00,3.7,0.6,7.8,0,,296,20.9,,1011.3,
2013-03-24 00:00:00,4,-0.6,8.3,0,,316,12.8,,1010.5,
2013-03-25 00:00:00,3.9,3,5,,,,10.3,,1001.7,
2013-03-26 00:00:00,5.7,1.1,10.6,0,,,10.3,,1006.2,
2013-03-27 00:00:00,6,1.7,10.6,,,304,16.5,,1012.2,
2013-03-28 00:00:00,6.1,2.2,9.4,,,321,15.7,,1015.9,
2013-03-29 00:00:00,7.7,3.3,11.7,0,,314,13.4,,1019.3,
2013-03-30 00:00:00,8,1.1,14.4,0,,,6.7,,1019.7,
2013-03-31 00:00:00,7.3,1.7,12.2,,,,10.5,,1015.2,
2013-04-01 00:00:00,8.9,3.9,16.7,,,264,16.8,,1005.9,
2013-04-02 00:00:00,2.9,-1.1,6.7,0,,290,18.4,,1015.1,
2013-04-03 00:00:00,3.4,-0.6,7.2,0,,298,21.5,,1020.8,
2013-04-04 00:00:00,4.8,-1.7,10.6,0,,,12.8,,1024.5,
2013-04-05 00:00:00,9.5,5,16.7,0,,,14.5,,1012.1,
2013-04-06 00:00:00,5.9,1.1,11.1,0,,,14.2,,1022.8,
2013-04-07 00:00:00,8.8,3.3,13.9,0,,173,16,,1021.5,
2013-04-08 00:00:00,15,7.8,22.8,0,,,8.1,,1016.1,
2013-04-09 00:00:00,19.9,10.6,28.3,0,,,9.4,,1013.6,
2013-04-10 00:00:00,17.5,12.8,23.3,,,,8.1,,1011.5,
2013-04-11 00:00:00,13.2,8.9,16.7,0,,,11.4,,1013.2,
2013-04-12 00:00:00,6.3,5,8.3,,,58,17.1,,1011.2,
2013-04-13 00:00:00,9,4.4,13.9,1.1,,,10.2,,1011,
2013-04-14 00:00:00,10.8,8.3,13.3,0,,297,14.3,,1017.7,
2013-04-15 00:00:00,9.9,6.7,13.9,0,,105,11.3,,1026.3,
2013-04-16 00:00:00,13.6,9.4,18.3,0,,154,14.8,,1024.8,
2013-04-17 00:00:00,16.7,12.8,20.6,0.3,,31,10.6,,1021.9,
2013-04-18 00:00:00,12.5,10,15,,,,11.9,,1024.9,
2013-04-19 00:00:00,17.9,12.8,22.8,,,172,16.1,,1010.2,
2013-04-20 00:00:00,12,8.9,17.2,,,278,20.5,,1013.3,
2013-04-21 00:00:00,7.3,1.7,11.7,0,,,11.5,,1032.9,
2013-04-22 00:00:00,8.5,4.4,12.2,0,,,12.7,,1035.7,
2013-04-23 00:00:00,7.5,4.4,11.1,,,30,12.5,,1026.2,
2013-04-24 00:00:00,12.8,3.9,21.1,0,,,11.4,,1014.6,
2013-04-25 00:00:00,13.5,7.8,18.3,,,286,16.8,,1019.4,
2013-04-26 00:00:00,13.1,5.6,18.9,0,,,7,,1027.1,
2013-04-27 00:00:00,14,6,20.6,0,,,7.7,,1028,
2013-04-28 00:00:00,13.9,7.2,20,0,,,9.6,,1024.6,
2013-04-29 00:00:00,12.9,12.2,13.9,,,157,11.4,,1023,
2013-04-30 00:00:00,14.4,11.1,19.4,,,,9.7,,1024.9,
2013-05-01 00:00:00,13.1,6.1,20,0,,,8.2,,1029.8,
2013-05-02 00:00:00,14.8,6.7,21.7,0,,,6.1,,1029.3,
2013-05-03 00:00:00,13.4,9.4,18.9,0,,105,14.1,,1029.5,
2013-05-04 00:00:00,12.7,7.2,19.4,0,,,10,,1025.8,
2013-05-05 00:00:00,11.3,6.7,17.8,0,,,10.5,,1024.6,
2013-05-06 00:00:00,13.3,8.3,19.4,0,,,7.6,,1022.8,
2013-05-07 00:00:00,16.4,10,22.2,0,,,8.2,,1020,
2013-05-08 00:00:00,15.9,13.9,18.9,,,85,10,,,
2013-05-09 00:00:00,15.4,12.8,20,,,,6.2,,1013.5,
2013-05-10 00:00:00,19.1,11.1,28.3,0,,,6.3,,1013.8,
2013-05-11 00:00:00,18.2,16.7,21.1,,,189,10.6,,1008.4,
2013-05-12 00:00:00,16.2,11.1,19.4,,,273,16.5,,1006.5,
2013-05-13 00:00:00,9.8,6.7,12.8,0,,276,16.1,,1016.1,
2013-05-14 00:00:00,10.6,4.4,16.1,0,,,10.7,,1018.5,
2013-05-15 00:00:00,15.3,8.3,21.1,,,,10.4,,1012,
2013-05-16 00:00:00,20.9,13.9,28.3,0,,,9.1,,1007.2,
2013-05-17 00:00:00,18.3,14.4,23.3,0,,,10.5,,1016.8,
2013-05-18 00:00:00,15.2,11.1,18.3,,,,6.1,,1024.8,
2013-05-19 00:00:00,14.1,13,15,,,145,10.1,,,
2013-05-20 00:00:00,19.8,13.9,26.1,0,,,6.8,,1017.2,
2013-05-21 00:00:00,24.4,17.2,30.6,0,,,10.9,,1012.3,
2013-05-22 00:00:00,21.7,15,26.7,,,160,9.9,,1011.5,
2013-05-23 00:00:00,23,20.6,27,,,172,13.9,,,
2013-05-24 00:00:00,13.6,7.8,20.6,,,306,14.7,,1008.9,
2013-05-25 00:00:00,9.4,7.2,11.7,,,315,22.8,,1013.5,
2013-05-26 00:00:00,13.4,8.3,18.3,0,,306,21.9,,1016.7,
2013-05-27 00:00:00,16.2,6.7,23.3,0,,,6.9,,1021.8,
2013-05-28 00:00:00,15.1,12.2,20,,,,4,,,
2013-05-29 00:00:00,21.3,14,30,,,,8.1,,,
2013-05-30 00:00:00,27.6,21.1,32.8,0,,,8.8,,1018.2,
2013-05-31 00:00:00,28,21.7,34.4,0,,,9,,1017.5,
2013-06-01 00:00:00,27.2,20.6,32.8,0,,,12.6,,1014.2,
2013-06-02 00:00:00,26.8,22.8,31.1,1.3,,204,17.8,,1009.8,
2013-06-03 00:00:00,22.3,20.6,26.1,,,,10.1,,1009.6,
2013-06-04 00:00:00,18.7,13.3,23.3,0,,324,16,,1015.6,
2013-06-05 00:00:00,18.4,11.7,24.4,0,,,8.9,,1020.7,
2013-06-06 00:00:00,17.9,13.3,21.7,,,,11,,1018.9,
2013-06-07 00:00:00,16.1,15.6,17,76.2,,64,10.1,,1010.8,
2013-06-08 00:00:00,19.5,13.9,25,8.4,,,12.5,,1010.1,
2013-06-09 00:00:00,21.8,15.6,26.1,,,,4.7,,1019.8,
2013-06-10 00:00:00,19.3,17,21.1,,,,7.5,,,
2013-06-11 00:00:00,22,17,26.7,,,,13.7,,,
2013-06-12 00:00:00,21.2,18.3,23.9,0,,310,17.4,,1008.3,
2013-06-13 00:00:00,17,14,18.3,,,,10,,,
2013-06-14 00:00:00,16.4,11.7,22.2,,,,11,,1006.9,
2013-06-15 00:00:00,21.1,15,26.7,0,,,8.1,,1013.7,
2013-06-16 00:00:00,22,15,27.8,0,,,11.5,,1011.8,
2013-06-17 00:00:00,24.4,18.9,29.4,0,,215,11.9,,1011,
2013-06-18 00:00:00,22,18.3,28.3,,,,7.8,,1011,
2013-06-19 00:00:00,19.9,15,24.4,,,,11.2,,1016.1,
2013-06-20 00:00:00,20.8,13.9,26.1,0,,,8.9,,1023.3,
2013-06-21 00:00:00,22.3,16.1,28.3,0,,,12.2,,1024.6,
2013-06-22 00:00:00,22.5,16.1,28.3,,,,10.4,,1022.7,
2013-06-23 00:00:00,24.9,19.4,30.6,0,,190,12.3,,1019.9,
2013-06-24 00:00:00,27.6,22.2,33.9,,,,10.3,,1016.1,
2013-06-25 00:00:00,27.2,21.7,32.8,0,,,11.4,,1012.2,
2013-06-26 00:00:00,26.7,23.3,30,0,,,10.1,,1009.2,
2013-06-27 00:00:00,25.9,22.2,30,,,,10.1,,1006.5,
2013-06-28 00:00:00,26.1,23,31.1,,,212,17.4,,999,
2013-06-29 00:00:00,24.8,20.6,29.4,,,191,10.3,,1001.3,
2013-06-30 00:00:00,25.2,22.2,30,,,,9,,1008.7,
2013-07-01 00:00:00,23.9,23,25.6,,,162,10,,,
2013-07-02 00:00:00,25.3,22.8,28.9,,,180,13,,1019,
2013-07-03 00:00:00,25.4,22.8,29.4,,,,10.5,,1022.4,
2013-07-04 00:00:00,27.7,23.9,31.7,0,,215,13.4,,1022.4,
2013-07-05 00:00:00,28.4,23.3,32.8,0,,218,13.7,,1020.9,
2013-07-06 00:00:00,29.6,25,33.3,0,,245,13,,1018.5,
2013-07-07 00:00:00,29.7,24.4,34.4,0.5,,226,12.5,,1015.5,
2013-07-08 00:00:00,27.1,22.2,31.7,0,,256,12.1,,1015.6,
