team,team_name,opponent_team,opponent_team_name,location,year,total,home,away,week,weekly_attendance,stadium,home_team,capacity,capacity_rate
Pittsburgh,steelers,Cleveland,browns,away,2005,1048739,507434,541305,16,73136.0,Acrisure Stadium,Pittsburgh Steelers,68400,0.9352439291183549
Pittsburgh,steelers,Detroit,lions,home,2005,1048739,507434,541305,17,63794.0,Acrisure Stadium,Pittsburgh Steelers,68400,1.0
San Diego,chargers,Dallas,cowboys,home,2005,1090332,529916,560416,1,67679.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Denver,broncos,away,2005,1090332,529916,560416,2,75310.0,San Diego Stadium,San Diego Chargers,71500,0.9494091090160669
San Diego,chargers,New York,giants,home,2005,1090332,529916,560416,3,65373.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,New England,patriots,away,2005,1090332,529916,560416,4,68756.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Pittsburgh,steelers,home,2005,1090332,529916,560416,5,68537.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Oakland,raiders,away,2005,1090332,529916,560416,6,52666.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Philadelphia,eagles,away,2005,1090332,529916,560416,7,67747.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Kansas City,chiefs,home,2005,1090332,529916,560416,8,65750.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,New York,jets,away,2005,1090332,529916,560416,9,77662.0,San Diego Stadium,San Diego Chargers,71500,0.920656176765986
San Diego,chargers,,,,2005,1090332,529916,560416,10,,San Diego Stadium,San Diego Chargers,71500,
San Diego,chargers,Buffalo,bills,home,2005,1090332,529916,560416,11,65602.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Washington,redskins,away,2005,1090332,529916,560416,12,84930.0,San Diego Stadium,San Diego Chargers,71500,0.8418697751089133
San Diego,chargers,Oakland,raiders,home,2005,1090332,529916,560416,13,66436.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Miami,dolphins,home,2005,1090332,529916,560416,14,65026.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Indianapolis,colts,away,2005,1090332,529916,560416,15,57389.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Kansas City,chiefs,away,2005,1090332,529916,560416,16,75956.0,San Diego Stadium,San Diego Chargers,71500,0.9413344567907737
San Diego,chargers,Denver,broncos,home,2005,1090332,529916,560416,17,65513.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Francisco,49ers,St. Louis,rams,home,2005,1113073,523426,589647,1,67918.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,Philadelphia,eagles,away,2005,1113073,523426,589647,2,67727.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,Dallas,cowboys,home,2005,1113073,523426,589647,3,68247.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,Arizona,cardinals,away,2005,1113073,523426,589647,4,103467.0,Levi's Stadium,San Francisco 49Ers,68500,0.6620468361893164
San Francisco,49ers,Indianapolis,colts,home,2005,1113073,523426,589647,5,68084.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,,,,2005,1113073,523426,589647,6,,Levi's Stadium,San Francisco 49Ers,68500,
San Francisco,49ers,Washington,redskins,away,2005,1113073,523426,589647,7,90224.0,Levi's Stadium,San Francisco 49Ers,68500,0.7592214931725483
San Francisco,49ers,Tampa Bay,buccaneers,home,2005,1113073,523426,589647,8,63358.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,New York,giants,home,2005,1113073,523426,589647,9,63820.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,Chicago,bears,away,2005,1113073,523426,589647,10,62153.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,Seattle,seahawks,home,2005,1113073,523426,589647,11,63590.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,Tennessee,titans,away,2005,1113073,523426,589647,12,69149.0,Levi's Stadium,San Francisco 49Ers,68500,0.9906144702020275
San Francisco,49ers,Arizona,cardinals,home,2005,1113073,523426,589647,13,60439.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,Seattle,seahawks,away,2005,1113073,523426,589647,14,66690.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,Jacksonville,jaguars,away,2005,1113073,523426,589647,15,64764.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,St. Louis,rams,away,2005,1113073,523426,589647,16,65473.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,Houston,texans,home,2005,1113073,523426,589647,17,67970.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
Seattle,seahawks,Jacksonville,jaguars,away,2005,1067926,532954,534972,1,65204.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,Atlanta,falcons,home,2005,1067926,532954,534972,2,66030.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,Arizona,cardinals,home,2005,1067926,532954,534972,3,64843.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,Washington,redskins,away,2005,1067926,532954,534972,4,90215.0,Lumen Field,Seattle Seahawks,69000,0.764839549963975
Seattle,seahawks,St. Louis,rams,away,2005,1067926,532954,534972,5,65707.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,Houston,texans,home,2005,1067926,532954,534972,6,66196.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,Dallas,cowboys,home,2005,1067926,532954,534972,7,67046.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,,,,2005,1067926,532954,534972,8,,Lumen Field,Seattle Seahawks,69000,
Seattle,seahawks,Arizona,cardinals,away,2005,1067926,532954,534972,9,43542.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,St. Louis,rams,home,2005,1067926,532954,534972,10,67192.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,San Francisco,49ers,away,2005,1067926,532954,534972,11,63590.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,New York,giants,home,2005,1067926,532954,534972,12,67102.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,Philadelphia,eagles,away,2005,1067926,532954,534972,13,67637.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,San Francisco,49ers,home,2005,1067926,532954,534972,14,66690.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,Tennessee,titans,away,2005,1067926,532954,534972,15,69149.0,Lumen Field,Seattle Seahawks,69000,0.9978452327582467
Seattle,seahawks,Indianapolis,colts,home,2005,1067926,532954,534972,16,67855.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,Green Bay,packers,away,2005,1067926,532954,534972,17,69928.0,Lumen Field,Seattle Seahawks,69000,0.9867292071845326
St. Louis,rams,San Francisco,49ers,away,2005,1036861,523685,513176,1,67918.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Arizona,cardinals,away,2005,1036861,523685,513176,2,45160.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Tennessee,titans,home,2005,1036861,523685,513176,3,65835.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,New York,giants,away,2005,1036861,523685,513176,4,78453.0,SoFi Stadium,St. Louis Rams,70240,0.8953131174078748
St. Louis,rams,Seattle,seahawks,home,2005,1036861,523685,513176,5,65707.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Indianapolis,colts,away,2005,1036861,523685,513176,6,57307.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,New Orleans,saints,home,2005,1036861,523685,513176,7,64586.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Jacksonville,jaguars,home,2005,1036861,523685,513176,8,65251.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,,,,2005,1036861,523685,513176,9,,SoFi Stadium,St. Louis Rams,70240,
St. Louis,rams,Seattle,seahawks,away,2005,1036861,523685,513176,10,67192.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Arizona,cardinals,home,2005,1036861,523685,513176,11,65750.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Houston,texans,away,2005,1036861,523685,513176,12,70010.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Washington,redskins,home,2005,1036861,523685,513176,13,65701.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Minnesota,vikings,away,2005,1036861,523685,513176,14,64005.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Philadelphia,eagles,home,2005,1036861,523685,513176,15,65382.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,San Francisco,49ers,home,2005,1036861,523685,513176,16,65473.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Dallas,cowboys,away,2005,1036861,523685,513176,17,63131.0,SoFi Stadium,St. Louis Rams,70240,1.0
Tampa Bay,buccaneers,Minnesota,vikings,away,2005,1044836,521741,523095,1,63939.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,1.0
Tampa Bay,buccaneers,Buffalo,bills,home,2005,1044836,521741,523095,2,64777.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,1.0
Tampa Bay,buccaneers,Green Bay,packers,away,2005,1044836,521741,523095,3,70518.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,0.9815649904988797
Tampa Bay,buccaneers,Detroit,lions,home,2005,1044836,521741,523095,4,64994.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,1.0
Tampa Bay,buccaneers,New York,jets,away,2005,1044836,521741,523095,5,77852.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,0.8890972614704824
Tampa Bay,buccaneers,Miami,dolphins,home,2005,1044836,521741,523095,6,65168.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,1.0
Tampa Bay,buccaneers,,,,2005,1044836,521741,523095,7,,Raymond James Stadium,Tampa Bay Buccaneers,69218,
Tampa Bay,buccaneers,San Francisco,49ers,away,2005,1044836,521741,523095,8,63358.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,1.0
Tampa Bay,buccaneers,Carolina,panthers,home,2005,1044836,521741,523095,9,65014.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,1.0
Tampa Bay,buccaneers,Washington,redskins,home,2005,1044836,521741,523095,10,65421.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,1.0
Tampa Bay,buccaneers,Atlanta,falcons,away,2005,1044836,521741,523095,11,70794.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,0.9777382264033675
Tampa Bay,buccaneers,Chicago,bears,home,2005,1044836,521741,523095,12,65506.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,1.0
Tampa Bay,buccaneers,New Orleans,saints,away,2005,1044836,521741,523095,13,34411.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,1.0
Tampa Bay,buccaneers,Carolina,panthers,away,2005,1044836,521741,523095,14,73467.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,0.942164509235439
Tampa Bay,buccaneers,New England,patriots,away,2005,1044836,521741,523095,15,68756.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,1.0
Tampa Bay,buccaneers,Atlanta,falcons,home,2005,1044836,521741,523095,16,65482.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,1.0
Tampa Bay,buccaneers,New Orleans,saints,home,2005,1044836,521741,523095,17,65379.0,Raymond James Stadium,Tampa Bay Buccaneers,69218,1.0
Tennessee,titans,Pittsburgh,steelers,away,2005,1059178,553192,505986,1,62931.0,Nissan Stadium,Tennessee Titans,69143,1.0
Tennessee,titans,Baltimore,ravens,home,2005,1059178,553192,505986,2,69149.0,Nissan Stadium,Tennessee Titans,69143,0.9999132308493254
Tennessee,titans,St. Louis,rams,away,2005,1059178,553192,505986,3,65835.0,Nissan Stadium,Tennessee Titans,69143,1.0
Tennessee,titans,Indianapolis,colts,home,2005,1059178,553192,505986,4,69149.0,Nissan Stadium,Tennessee Titans,69143,0.9999132308493254
Tennessee,titans,Houston,texans,away,2005,1059178,553192,505986,5,70430.0,Nissan Stadium,Tennessee Titans,69143,0.9817265369870793
Tennessee,titans,Cincinnati,bengals,home,2005,1059178,553192,505986,6,69149.0,Nissan Stadium,Tennessee Titans,69143,0.9999132308493254
Tennessee,titans,Arizona,cardinals,away,2005,1059178,553192,505986,7,39482.0,Nissan Stadium,Tennessee Titans,69143,1.0
Tennessee,titans,Oakland,raiders,home,2005,1059178,553192,505986,8,69149.0,Nissan Stadium,Tennessee Titans,69143,0.9999132308493254
Tennessee,titans,Cleveland,browns,away,2005,1059178,553192,505986,9,72594.0,Nissan Stadium,Tennessee Titans,69143,0.9524616359478745
Tennessee,titans,,,,2005,1059178,553192,505986,10,,Nissan Stadium,Tennessee Titans,69143,
Tennessee,titans,Jacksonville,jaguars,home,2005,1059178,553192,505986,11,69149.0,Nissan Stadium,Tennessee Titans,69143,0.9999132308493254
Tennessee,titans,San Francisco,49ers,home,2005,1059178,553192,505986,12,69149.0,Nissan Stadium,Tennessee Titans,69143,0.9999132308493254
Tennessee,titans,Indianapolis,colts,away,2005,1059178,553192,505986,13,57228.0,Nissan Stadium,Tennessee Titans,69143,1.0
Tennessee,titans,Houston,texans,home,2005,1059178,553192,505986,14,69149.0,Nissan Stadium,Tennessee Titans,69143,0.9999132308493254
Tennessee,titans,Seattle,seahawks,home,2005,1059178,553192,505986,15,69149.0,Nissan Stadium,Tennessee Titans,69143,0.9999132308493254
Tennessee,titans,Miami,dolphins,away,2005,1059178,553192,505986,16,72001.0,Nissan Stadium,Tennessee Titans,69143,0.9603061068596269
Tennessee,titans,Jacksonville,jaguars,away,2005,1059178,553192,505986,17,65485.0,Nissan Stadium,Tennessee Titans,69143,1.0
Washington,redskins,Chicago,bears,home,2005,1260275,716999,543276,1,90138.0,Commanders Field,Washington Redskins,62000,0.6878342097672457
Washington,redskins,Dallas,cowboys,away,2005,1260275,716999,543276,2,65207.0,Commanders Field,Washington Redskins,62000,0.9508181636940819
Washington,redskins,,,,2005,1260275,716999,543276,3,,Commanders Field,Washington Redskins,62000,
Washington,redskins,Seattle,seahawks,home,2005,1260275,716999,543276,4,90215.0,Commanders Field,Washington Redskins,62000,0.6872471318516876
Washington,redskins,Denver,broncos,away,2005,1260275,716999,543276,5,75880.0,Commanders Field,Washington Redskins,62000,0.8170795993674222
Washington,redskins,Kansas City,chiefs,away,2005,1260275,716999,543276,6,78083.0,Commanders Field,Washington Redskins,62000,0.7940268688446909
Washington,redskins,San Francisco,49ers,home,2005,1260275,716999,543276,7,90224.0,Commanders Field,Washington Redskins,62000,0.6871785777620145
Washington,redskins,New York,giants,away,2005,1260275,716999,543276,8,78630.0,Commanders Field,Washington Redskins,62000,0.7885031158590868
Washington,redskins,Philadelphia,eagles,home,2005,1260275,716999,543276,9,90298.0,Commanders Field,Washington Redskins,62000,0.6866154289131542
Washington,redskins,Tampa Bay,buccaneers,away,2005,1260275,716999,543276,10,65421.0,Commanders Field,Washington Redskins,62000,0.9477079225325201
Washington,redskins,Oakland,raiders,home,2005,1260275,716999,543276,11,90129.0,Commanders Field,Washington Redskins,62000,0.6879028947397618
Washington,redskins,San Diego,chargers,home,2005,1260275,716999,543276,12,84930.0,Commanders Field,Washington Redskins,62000,0.730012951842694
Washington,redskins,St. Louis,rams,away,2005,1260275,716999,543276,13,65701.0,Commanders Field,Washington Redskins,62000,0.94366904613324
Washington,redskins,Arizona,cardinals,away,2005,1260275,716999,543276,14,46654.0,Commanders Field,Washington Redskins,62000,1.0
Washington,redskins,Dallas,cowboys,home,2005,1260275,716999,543276,15,90588.0,Commanders Field,Washington Redskins,62000,0.6844173621230185
Washington,redskins,New York,giants,home,2005,1260275,716999,543276,16,90477.0,Commanders Field,Washington Redskins,62000,0.6852570266476563
Washington,redskins,Philadelphia,eagles,away,2005,1260275,716999,543276,17,67700.0,Commanders Field,Washington Redskins,62000,0.9158050221565731
Arizona,cardinals,San Francisco,49ers,home,2006,1041022,508829,532193,1,63407.0,State Farm Stadium,Arizona Cardinals,63400,0.999889602094406
Arizona,cardinals,Seattle,seahawks,away,2006,1041022,508829,532193,2,67470.0,State Farm Stadium,Arizona Cardinals,63400,0.9396768934341189
Arizona,cardinals,St. Louis,rams,home,2006,1041022,508829,532193,3,63278.0,State Farm Stadium,Arizona Cardinals,63400,1.0
Arizona,cardinals,Atlanta,falcons,away,2006,1041022,508829,532193,4,68981.0,State Farm Stadium,Arizona Cardinals,63400,0.9190936634725504
Arizona,cardinals,Kansas City,chiefs,home,2006,1041022,508829,532193,5,63445.0,State Farm Stadium,Arizona Cardinals,63400,0.9992907242493498
Arizona,cardinals,Chicago,bears,home,2006,1041022,508829,532193,6,63977.0,State Farm Stadium,Arizona Cardinals,63400,0.9909811338449755
Arizona,cardinals,Oakland,raiders,away,2006,1041022,508829,532193,7,61595.0,State Farm Stadium,Arizona Cardinals,63400,1.0
Arizona,cardinals,Green Bay,packers,away,2006,1041022,508829,532193,8,70809.0,State Farm Stadium,Arizona Cardinals,63400,0.8953664082249432
Arizona,cardinals,,,,2006,1041022,508829,532193,9,,State Farm Stadium,Arizona Cardinals,63400,
Arizona,cardinals,Dallas,cowboys,home,2006,1041022,508829,532193,10,63926.0,State Farm Stadium,Arizona Cardinals,63400,0.9917717360698307
Arizona,cardinals,Detroit,lions,home,2006,1041022,508829,532193,11,63348.0,State Farm Stadium,Arizona Cardinals,63400,1.0
Arizona,cardinals,Minnesota,vikings,away,2006,1041022,508829,532193,12,63483.0,State Farm Stadium,Arizona Cardinals,63400,0.9986925633634202
Arizona,cardinals,St. Louis,rams,away,2006,1041022,508829,532193,13,65612.0,State Farm Stadium,Arizona Cardinals,63400,0.9662866548802048
Arizona,cardinals,Seattle,seahawks,home,2006,1041022,508829,532193,14,63603.0,State Farm Stadium,Arizona Cardinals,63400,0.9968083266512586
Arizona,cardinals,Denver,broncos,home,2006,1041022,508829,532193,15,63845.0,State Farm Stadium,Arizona Cardinals,63400,0.9930299945179732
Arizona,cardinals,San Francisco,49ers,away,2006,1041022,508829,532193,16,67751.0,State Farm Stadium,Arizona Cardinals,63400,0.9357795456893625
Arizona,cardinals,San Diego,chargers,away,2006,1041022,508829,532193,17,66492.0,State Farm Stadium,Arizona Cardinals,63400,0.9534981651928052
Atlanta,falcons,Carolina,panthers,away,2006,1126210,563462,562748,1,73522.0,Mercedes Benz Stadium,Atlanta Falcons,71000,0.965697342292103
Atlanta,falcons,Tampa Bay,buccaneers,home,2006,1126210,563462,562748,2,70828.0,Mercedes Benz Stadium,Atlanta Falcons,71000,1.0
Atlanta,falcons,New Orleans,saints,away,2006,1126210,563462,562748,3,70003.0,Mercedes Benz Stadium,Atlanta Falcons,71000,1.0
Atlanta,falcons,Arizona,cardinals,home,2006,1126210,563462,562748,4,68981.0,Mercedes Benz Stadium,Atlanta Falcons,71000,1.0
Atlanta,falcons,,,,2006,1126210,563462,562748,5,,Mercedes Benz Stadium,Atlanta Falcons,71000,
Atlanta,falcons,New York,giants,home,2006,1126210,563462,562748,6,70840.0,Mercedes Benz Stadium,Atlanta Falcons,71000,1.0
Atlanta,falcons,Pittsburgh,steelers,home,2006,1126210,563462,562748,7,71151.0,Mercedes Benz Stadium,Atlanta Falcons,71000,0.9978777529479558
Atlanta,falcons,Cincinnati,bengals,away,2006,1126210,563462,562748,8,65978.0,Mercedes Benz Stadium,Atlanta Falcons,71000,1.0
Atlanta,falcons,Detroit,lions,away,2006,1126210,563462,562748,9,60987.0,Mercedes Benz Stadium,Atlanta Falcons,71000,1.0
Atlanta,falcons,Cleveland,browns,home,2006,1126210,563462,562748,10,70793.0,Mercedes Benz Stadium,Atlanta Falcons,71000,1.0
Atlanta,falcons,Baltimore,ravens,away,2006,1126210,563462,562748,11,70790.0,Mercedes Benz Stadium,Atlanta Falcons,71000,1.0
