year,team_full_name,week,weekly_attendance,Stadium,Capacity,weekly_attendance_percent
2006,Chicago Bears,14,66234.0,Soldier Field,61500,1.0769756097560976
2006,Chicago Bears,15,62260.0,Soldier Field,61500,1.0123577235772359
2006,Chicago Bears,16,60665.0,Soldier Field,61500,0.9864227642276423
2006,Chicago Bears,17,62287.0,Soldier Field,61500,1.0127967479674798
2006,Cincinnati Bengals,1,77956.0,Paycor Stadium,65515,1.1898954437914981
2006,Cincinnati Bengals,2,66072.0,Paycor Stadium,65515,1.008501869800809
2006,Cincinnati Bengals,3,64922.0,Paycor Stadium,65515,0.9909486377165535
2006,Cincinnati Bengals,4,66035.0,Paycor Stadium,65515,1.0079371136380981
2006,Cincinnati Bengals,5,,Paycor Stadium,65515,
2006,Cincinnati Bengals,6,65732.0,Paycor Stadium,65515,1.0033122185758987
2006,Cincinnati Bengals,7,65964.0,Paycor Stadium,65515,1.0068533923528964
2006,Cincinnati Bengals,8,65978.0,Paycor Stadium,65515,1.007067083873922
2006,Cincinnati Bengals,9,70792.0,Paycor Stadium,65515,1.080546439746623
2006,Cincinnati Bengals,10,65917.0,Paycor Stadium,65515,1.0061359993894528
2006,Cincinnati Bengals,11,68001.0,Paycor Stadium,65515,1.0379455086621385
2006,Cincinnati Bengals,12,72926.0,Paycor Stadium,65515,1.113119133022972
2006,Cincinnati Bengals,13,65973.0,Paycor Stadium,65515,1.0069907654735557
2006,Cincinnati Bengals,14,65882.0,Paycor Stadium,65515,1.0056017705868885
2006,Cincinnati Bengals,15,57292.0,Paycor Stadium,65515,0.8744867587575365
2006,Cincinnati Bengals,16,75759.0,Paycor Stadium,65515,1.1563611386705335
2006,Cincinnati Bengals,17,66049.0,Paycor Stadium,65515,1.008150805159124
2006,Cleveland Browns,1,72915.0,Huntington Bank Field,67895,1.0739376979158997
2006,Cleveland Browns,2,66072.0,Huntington Bank Field,67895,0.9731497164739672
2006,Cleveland Browns,3,72474.0,Huntington Bank Field,67895,1.0674423742543633
2006,Cleveland Browns,4,61426.0,Huntington Bank Field,67895,0.9047205243390529
2006,Cleveland Browns,5,73520.0,Huntington Bank Field,67895,1.0828485160910228
2006,Cleveland Browns,6,,Huntington Bank Field,67895,
2006,Cleveland Browns,7,73024.0,Huntington Bank Field,67895,1.07554311804993
2006,Cleveland Browns,8,72507.0,Huntington Bank Field,67895,1.0679284188820974
2006,Cleveland Browns,9,65558.0,Huntington Bank Field,67895,0.965579203181383
2006,Cleveland Browns,10,70793.0,Huntington Bank Field,67895,1.042683555490095
2006,Cleveland Browns,11,73296.0,Huntington Bank Field,67895,1.0795493040724649
2006,Cleveland Browns,12,72926.0,Huntington Bank Field,67895,1.0740997127918108
2006,Cleveland Browns,13,71927.0,Huntington Bank Field,67895,1.0593858163340453
2006,Cleveland Browns,14,55246.0,Huntington Bank Field,67895,0.8136976213270491
2006,Cleveland Browns,15,70857.0,Huntington Bank Field,67895,1.0436261874953974
2006,Cleveland Browns,16,69603.0,Huntington Bank Field,67895,1.0251564916415052
2006,Cleveland Browns,17,70097.0,Huntington Bank Field,67895,1.0324324324324323
2006,Dallas Cowboys,1,67164.0,AT&T Stadium,80000,0.83955
2006,Dallas Cowboys,2,63152.0,AT&T Stadium,80000,0.7894
2006,Dallas Cowboys,3,,AT&T Stadium,80000,
2006,Dallas Cowboys,4,69143.0,AT&T Stadium,80000,0.8642875
2006,Dallas Cowboys,5,69268.0,AT&T Stadium,80000,0.86585
2006,Dallas Cowboys,6,63186.0,AT&T Stadium,80000,0.789825
2006,Dallas Cowboys,7,63512.0,AT&T Stadium,80000,0.7939
2006,Dallas Cowboys,8,73682.0,AT&T Stadium,80000,0.921025
2006,Dallas Cowboys,9,90250.0,AT&T Stadium,80000,1.128125
2006,Dallas Cowboys,10,63926.0,AT&T Stadium,80000,0.799075
2006,Dallas Cowboys,11,63706.0,AT&T Stadium,80000,0.796325
2006,Dallas Cowboys,12,63183.0,AT&T Stadium,80000,0.7897875
2006,Dallas Cowboys,13,78666.0,AT&T Stadium,80000,0.983325
2006,Dallas Cowboys,14,63722.0,AT&T Stadium,80000,0.796525
2006,Dallas Cowboys,15,71102.0,AT&T Stadium,80000,0.888775
2006,Dallas Cowboys,16,62839.0,AT&T Stadium,80000,0.7854875
2006,Dallas Cowboys,17,63008.0,AT&T Stadium,80000,0.7876
2006,Denver Broncos,1,65577.0,Empower Field at Mile High,76125,0.8614384236453202
2006,Denver Broncos,2,76786.0,Empower Field at Mile High,76125,1.0086830870279146
2006,Denver Broncos,3,68756.0,Empower Field at Mile High,76125,0.9031986863711001
2006,Denver Broncos,4,,Empower Field at Mile High,76125,
2006,Denver Broncos,5,76355.0,Empower Field at Mile High,76125,1.0030213464696223
2006,Denver Broncos,6,76691.0,Empower Field at Mile High,76125,1.0074351395730705
2006,Denver Broncos,7,73024.0,Empower Field at Mile High,76125,0.9592643678160919
2006,Denver Broncos,8,76767.0,Empower Field at Mile High,76125,1.0084334975369458
2006,Denver Broncos,9,64661.0,Empower Field at Mile High,76125,0.8494055829228243
2006,Denver Broncos,10,62094.0,Empower Field at Mile High,76125,0.8156847290640394
2006,Denver Broncos,11,76723.0,Empower Field at Mile High,76125,1.0078555008210182
2006,Denver Broncos,12,79484.0,Empower Field at Mile High,76125,1.0441247947454844
2006,Denver Broncos,13,76146.0,Empower Field at Mile High,76125,1.0002758620689656
2006,Denver Broncos,14,67514.0,Empower Field at Mile High,76125,0.8868834154351396
2006,Denver Broncos,15,63845.0,Empower Field at Mile High,76125,0.8386863711001642
2006,Denver Broncos,16,75759.0,Empower Field at Mile High,76125,0.995192118226601
2006,Denver Broncos,17,75555.0,Empower Field at Mile High,76125,0.992512315270936
2006,Detroit Lions,1,60535.0,Ford Field,65000,0.9313076923076923
2006,Detroit Lions,2,62181.0,Ford Field,65000,0.9566307692307693
2006,Detroit Lions,3,61095.0,Ford Field,65000,0.939923076923077
2006,Detroit Lions,4,65563.0,Ford Field,65000,1.0086615384615385
2006,Detroit Lions,5,63906.0,Ford Field,65000,0.9831692307692308
2006,Detroit Lions,6,60704.0,Ford Field,65000,0.9339076923076923
2006,Detroit Lions,7,76953.0,Ford Field,65000,1.1838923076923078
2006,Detroit Lions,8,,Ford Field,65000,
2006,Detroit Lions,9,60987.0,Ford Field,65000,0.9382615384615385
2006,Detroit Lions,10,60707.0,Ford Field,65000,0.9339538461538461
2006,Detroit Lions,11,63348.0,Ford Field,65000,0.9745846153846154
2006,Detroit Lions,12,61562.0,Ford Field,65000,0.9471076923076923
2006,Detroit Lions,13,68756.0,Ford Field,65000,1.0577846153846153
2006,Detroit Lions,14,60861.0,Ford Field,65000,0.9363230769230769
2006,Detroit Lions,15,70472.0,Ford Field,65000,1.0841846153846153
2006,Detroit Lions,16,60665.0,Ford Field,65000,0.9333076923076923
2006,Detroit Lions,17,63008.0,Ford Field,65000,0.9693538461538461
2006,Green Bay Packers,1,70918.0,Lambeau Field,81441,0.8707898969806362
2006,Green Bay Packers,2,70602.0,Lambeau Field,81441,0.8669097874534939
2006,Green Bay Packers,3,61095.0,Lambeau Field,81441,0.75017497329355
2006,Green Bay Packers,4,69222.0,Lambeau Field,81441,0.84996500534129
2006,Green Bay Packers,5,70804.0,Lambeau Field,81441,0.8693901106322368
2006,Green Bay Packers,6,,Lambeau Field,81441,
2006,Green Bay Packers,7,73548.0,Lambeau Field,81441,0.9030832136147641
2006,Green Bay Packers,8,70809.0,Lambeau Field,81441,0.8694515047703245
2006,Green Bay Packers,9,72205.0,Lambeau Field,81441,0.8865927481244091
2006,Green Bay Packers,10,63924.0,Lambeau Field,81441,0.784911776623568
2006,Green Bay Packers,11,70753.0,Lambeau Field,81441,0.8687638904237424
2006,Green Bay Packers,12,68256.0,Lambeau Field,81441,0.8381036578627473
2006,Green Bay Packers,13,70527.0,Lambeau Field,81441,0.8659888753821785
2006,Green Bay Packers,14,68539.0,Lambeau Field,81441,0.8415785660785108
2006,Green Bay Packers,15,70472.0,Lambeau Field,81441,0.8653135398632139
2006,Green Bay Packers,16,70864.0,Lambeau Field,81441,0.8701268402892892
2006,Green Bay Packers,17,62287.0,Lambeau Field,81441,0.7648113358136565
2006,Houston Texans,1,70180.0,NRG Stadium,72220,0.9717529770146773
2006,Houston Texans,2,56614.0,NRG Stadium,72220,0.7839102741622819
2006,Houston Texans,3,70069.0,NRG Stadium,72220,0.9702160066463583
2006,Houston Texans,4,70071.0,NRG Stadium,72220,0.9702436998061479
2006,Houston Texans,5,,NRG Stadium,72220,
2006,Houston Texans,6,63186.0,NRG Stadium,72220,0.874909997230684
2006,Houston Texans,7,70035.0,NRG Stadium,72220,0.9697452229299363
2006,Houston Texans,8,69143.0,NRG Stadium,72220,0.957394073663805
2006,Houston Texans,9,78485.0,NRG Stadium,72220,1.086748823040709
2006,Houston Texans,10,65918.0,NRG Stadium,72220,0.9127388535031847
2006,Houston Texans,11,70125.0,NRG Stadium,72220,0.9709914151204653
2006,Houston Texans,12,76596.0,NRG Stadium,72220,1.060592633619496
2006,Houston Texans,13,46276.0,NRG Stadium,72220,0.640764331210191
2006,Houston Texans,14,70760.0,NRG Stadium,72220,0.9797839933536416
2006,Houston Texans,15,68756.0,NRG Stadium,72220,0.9520354472445306
2006,Houston Texans,16,70132.0,NRG Stadium,72220,0.9710883411797286
2006,Houston Texans,17,70097.0,NRG Stadium,72220,0.9706037108834118
2006,Indianapolis Colts,1,78622.0,Lucas Oil Stadium,67000,1.1734626865671642
2006,Indianapolis Colts,2,56614.0,Lucas Oil Stadium,67000,0.8449850746268657
2006,Indianapolis Colts,3,57041.0,Lucas Oil Stadium,67000,0.8513582089552238
2006,Indianapolis Colts,4,77190.0,Lucas Oil Stadium,67000,1.152089552238806
2006,Indianapolis Colts,5,57021.0,Lucas Oil Stadium,67000,0.8510597014925373
2006,Indianapolis Colts,6,,Lucas Oil Stadium,67000,
2006,Indianapolis Colts,7,57274.0,Lucas Oil Stadium,67000,0.8548358208955223
2006,Indianapolis Colts,8,76767.0,Lucas Oil Stadium,67000,1.1457761194029852
2006,Indianapolis Colts,9,68756.0,Lucas Oil Stadium,67000,1.0262089552238807
2006,Indianapolis Colts,10,57306.0,Lucas Oil Stadium,67000,0.8553134328358208
2006,Indianapolis Colts,11,63706.0,Lucas Oil Stadium,67000,0.9508358208955224
2006,Indianapolis Colts,12,57296.0,Lucas Oil Stadium,67000,0.8551641791044776
2006,Indianapolis Colts,13,69143.0,Lucas Oil Stadium,67000,1.0319850746268657
2006,Indianapolis Colts,14,67164.0,Lucas Oil Stadium,67000,1.00244776119403
2006,Indianapolis Colts,15,57292.0,Lucas Oil Stadium,67000,0.8551044776119403
2006,Indianapolis Colts,16,70132.0,Lucas Oil Stadium,67000,1.0467462686567164
2006,Indianapolis Colts,17,57310.0,Lucas Oil Stadium,67000,0.8553731343283583
2006,Jacksonville Jaguars,1,67164.0,TIAA Bank Field,67246,0.9987805966154121
2006,Jacksonville Jaguars,2,67164.0,TIAA Bank Field,67246,0.9987805966154121
2006,Jacksonville Jaguars,3,57041.0,TIAA Bank Field,67246,0.8482437617107337
2006,Jacksonville Jaguars,4,89450.0,TIAA Bank Field,67246,1.3301906433096393
2006,Jacksonville Jaguars,5,66604.0,TIAA Bank Field,67246,0.9904529637450554
2006,Jacksonville Jaguars,6,,TIAA Bank Field,67246,
2006,Jacksonville Jaguars,7,70035.0,TIAA Bank Field,67246,1.0414745858489725
2006,Jacksonville Jaguars,8,69249.0,TIAA Bank Field,67246,1.0297861582845076
2006,Jacksonville Jaguars,9,66524.0,TIAA Bank Field,67246,0.9892633019064331
2006,Jacksonville Jaguars,10,65918.0,TIAA Bank Field,67246,0.9802516134788686
2006,Jacksonville Jaguars,11,67164.0,TIAA Bank Field,67246,0.9987805966154121
2006,Jacksonville Jaguars,12,63608.0,TIAA Bank Field,67246,0.9459001278886476
2006,Jacksonville Jaguars,13,73160.0,TIAA Bank Field,67246,1.087945751420159
2006,Jacksonville Jaguars,14,67164.0,TIAA Bank Field,67246,0.9987805966154121
2006,Jacksonville Jaguars,15,69143.0,TIAA Bank Field,67246,1.028209856348333
2006,Jacksonville Jaguars,16,67164.0,TIAA Bank Field,67246,0.9987805966154121
2006,Jacksonville Jaguars,17,77500.0,TIAA Bank Field,67246,1.1524849061654225
2006,Kansas City Chiefs,1,77956.0,Arrowhead Stadium,76416,1.0201528475711892
2006,Kansas City Chiefs,2,76786.0,Arrowhead Stadium,76416,1.004841917922948
2006,Kansas City Chiefs,3,,Arrowhead Stadium,76416,
2006,Kansas City Chiefs,4,77609.0,Arrowhead Stadium,76416,1.0156119137353434
2006,Kansas City Chiefs,5,63445.0,Arrowhead Stadium,76416,0.8302580611390284
2006,Kansas City Chiefs,6,64727.0,Arrowhead Stadium,76416,0.8470346524288107
2006,Kansas City Chiefs,7,77752.0,Arrowhead Stadium,76416,1.0174832495812396
2006,Kansas City Chiefs,8,77645.0,Arrowhead Stadium,76416,1.0160830192629815
2006,Kansas City Chiefs,9,66191.0,Arrowhead Stadium,76416,0.8661929438860971
2006,Kansas City Chiefs,10,73132.0,Arrowhead Stadium,76416,0.9570247068676717
2006,Kansas City Chiefs,11,78097.0,Arrowhead Stadium,76416,1.0219980108877722
2006,Kansas City Chiefs,12,79484.0,Arrowhead Stadium,76416,1.040148659966499
2006,Kansas City Chiefs,13,71927.0,Arrowhead Stadium,76416,0.9412557579564489
2006,Kansas City Chiefs,14,77232.0,Arrowhead Stadium,76416,1.010678391959799
2006,Kansas City Chiefs,15,66583.0,Arrowhead Stadium,76416,0.8713227596314908
2006,Kansas City Chiefs,16,61446.0,Arrowhead Stadium,76416,0.8040986180904522
2006,Kansas City Chiefs,17,77500.0,Arrowhead Stadium,76416,1.0141855108877722
2006,Miami Dolphins,1,64927.0,Hard Rock Stadium,65326,0.9938921715702783
2006,Miami Dolphins,2,72797.0,Hard Rock Stadium,65326,1.114364877690353
2006,Miami Dolphins,3,72733.0,Hard Rock Stadium,65326,1.1133851758870894
2006,Miami Dolphins,4,70071.0,Hard Rock Stadium,65326,1.0726357040075927
2006,Miami Dolphins,5,68756.0,Hard Rock Stadium,65326,1.0525058935186602
2006,Miami Dolphins,6,77439.0,Hard Rock Stadium,65326,1.1854238741083183
2006,Miami Dolphins,7,73548.0,Hard Rock Stadium,65326,1.1258610660380246
2006,Miami Dolphins,8,,Hard Rock Stadium,65326,
2006,Miami Dolphins,9,62206.0,Hard Rock Stadium,65326,0.9522395370908979
2006,Miami Dolphins,10,73132.0,Hard Rock Stadium,65326,1.119493004316811
2006,Miami Dolphins,11,73070.0,Hard Rock Stadium,65326,1.1185439181948995
2006,Miami Dolphins,12,61562.0,Hard Rock Stadium,65326,0.9423812876955576
2006,Miami Dolphins,13,73160.0,Hard Rock Stadium,65326,1.119921623855739
2006,Miami Dolphins,14,74033.0,Hard Rock Stadium,65326,1.133285368765882
2006,Miami Dolphins,15,71011.0,Hard Rock Stadium,65326,1.0870250742430272
2006,Miami Dolphins,16,73500.0,Hard Rock Stadium,65326,1.125126289685577
2006,Miami Dolphins,17,57310.0,Hard Rock Stadium,65326,0.8772923491412301
2006,Minnesota Vikings,1,90608.0,U.S. Bank Stadium,66655,1.3593578876303354
2006,Minnesota Vikings,2,63623.0,U.S. Bank Stadium,66655,0.9545120396069312
2006,Minnesota Vikings,3,63754.0,U.S. Bank Stadium,66655,0.9564773835421199
2006,Minnesota Vikings,4,71972.0,U.S. Bank Stadium,66655,1.0797689595679243
2006,Minnesota Vikings,5,63906.0,U.S. Bank Stadium,66655,0.9587577826119571
2006,Minnesota Vikings,6,,U.S. Bank Stadium,66655,
2006,Minnesota Vikings,7,68118.0,U.S. Bank Stadium,66655,1.0219488410471833
2006,Minnesota Vikings,8,63819.0,U.S. Bank Stadium,66655,0.9574525541969845
2006,Minnesota Vikings,9,68088.0,U.S. Bank Stadium,66655,1.0214987622833995
2006,Minnesota Vikings,10,63924.0,U.S. Bank Stadium,66655,0.9590278298702273
2006,Minnesota Vikings,11,73070.0,U.S. Bank Stadium,66655,1.0962418423224065
2006,Minnesota Vikings,12,63483.0,U.S. Bank Stadium,66655,0.9524116720426075
2006,Minnesota Vikings,13,62221.0,U.S. Bank Stadium,66655,0.9334783587127747
2006,Minnesota Vikings,14,60861.0,U.S. Bank Stadium,66655,0.9130747880879154
2006,Minnesota Vikings,15,63677.0,U.S. Bank Stadium,66655,0.9553221813817419
2006,Minnesota Vikings,16,70864.0,U.S. Bank Stadium,66655,1.0631460505588477
2006,Minnesota Vikings,17,63557.0,U.S. Bank Stadium,66655,0.9535218663266072
2006,New England Patriots,1,68756.0,Gillette Stadium,66829,1.0288347872929418
2006,New England Patriots,2,77595.0,Gillette Stadium,66829,1.1610977270346705
2006,New England Patriots,3,68756.0,Gillette Stadium,66829,1.0288347872929418
2006,New England Patriots,4,66035.0,Gillette Stadium,66829,0.9881189304044651
2006,New England Patriots,5,68756.0,Gillette Stadium,66829,1.0288347872929418
2006,New England Patriots,6,,Gillette Stadium,66829,
2006,New England Patriots,7,72180.0,Gillette Stadium,66829,1.0800700294782206
2006,New England Patriots,8,63819.0,Gillette Stadium,66829,0.9549596731957684
2006,New England Patriots,9,68756.0,Gillette Stadium,66829,1.0288347872929418
2006,New England Patriots,10,68756.0,Gillette Stadium,66829,1.0288347872929418
2006,New England Patriots,11,70753.0,Gillette Stadium,66829,1.058717024046447
2006,New England Patriots,12,68756.0,Gillette Stadium,66829,1.0288347872929418
2006,New England Patriots,13,68756.0,Gillette Stadium,66829,1.0288347872929418
2006,New England Patriots,14,74033.0,Gillette Stadium,66829,1.1077975130557094
2006,New England Patriots,15,68756.0,Gillette Stadium,66829,1.0288347872929418
2006,New England Patriots,16,67164.0,Gillette Stadium,66829,1.0050127938469826
2006,New England Patriots,17,69143.0,Gillette Stadium,66829,1.0346256864534857
2006,New Orleans Saints,1,72915.0,Caesars Superdome,73208,0.995997705168834
2006,New Orleans Saints,2,70602.0,Caesars Superdome,73208,0.964402797508469
2006,New Orleans Saints,3,70003.0,Caesars Superdome,73208,0.9562206316249591
2006,New Orleans Saints,4,73392.0,Caesars Superdome,73208,1.002513386515135
2006,New Orleans Saints,5,68183.0,Caesars Superdome,73208,0.9313599606600371
2006,New Orleans Saints,6,68269.0,Caesars Superdome,73208,0.9325346956616763
2006,New Orleans Saints,7,,Caesars Superdome,73208,
2006,New Orleans Saints,8,69152.0,Caesars Superdome,73208,0.9445962189924598
2006,New Orleans Saints,9,65561.0,Caesars Superdome,73208,0.895544202819364
2006,New Orleans Saints,10,61911.0,Caesars Superdome,73208,0.8456862637963064
2006,New Orleans Saints,11,68001.0,Caesars Superdome,73208,0.928873893563545
2006,New Orleans Saints,12,70933.0,Caesars Superdome,73208,0.9689241612938476
2006,New Orleans Saints,13,68241.0,Caesars Superdome,73208,0.9321522238006775
2006,New Orleans Saints,14,63722.0,Caesars Superdome,73208,0.8704239973773358
2006,New Orleans Saints,15,69052.0,Caesars Superdome,73208,0.9432302480603213
2006,New Orleans Saints,16,78539.0,Caesars Superdome,73208,1.0728199103923068
2006,New Orleans Saints,17,69569.0,Caesars Superdome,73208,0.9502923177794776
2006,New York Giants,1,78622.0,MetLife Stadium,82500,0.9529939393939394
2006,New York Giants,2,69241.0,MetLife Stadium,82500,0.8392848484848485
2006,New York Giants,3,68161.0,MetLife Stadium,82500,0.8261939393939394
2006,New York Giants,4,,MetLife Stadium,82500,
2006,New York Giants,5,78653.0,MetLife Stadium,82500,0.953369696969697
2006,New York Giants,6,70840.0,MetLife Stadium,82500,0.8586666666666667
2006,New York Giants,7,63512.0,MetLife Stadium,82500,0.7698424242424242
2006,New York Giants,8,78647.0,MetLife Stadium,82500,0.9532969696969696
2006,New York Giants,9,78485.0,MetLife Stadium,82500,0.9513333333333334
2006,New York Giants,10,78641.0,MetLife Stadium,82500,0.9532242424242424
2006,New York Giants,11,67164.0,MetLife Stadium,82500,0.8141090909090909
2006,New York Giants,12,69143.0,MetLife Stadium,82500,0.8380969696969697
2006,New York Giants,13,78666.0,MetLife Stadium,82500,0.9535272727272728
2006,New York Giants,14,73702.0,MetLife Stadium,82500,0.8933575757575758
2006,New York Giants,15,78657.0,MetLife Stadium,82500,0.9534181818181818
2006,New York Giants,16,78539.0,MetLife Stadium,82500,0.9519878787878788
2006,New York Giants,17,86141.0,MetLife Stadium,82500,1.0441333333333334
2006,New York Jets,1,69143.0,MetLife Stadium,82500,0.8380969696969697
2006,New York Jets,2,77595.0,MetLife Stadium,82500,0.9405454545454546
2006,New York Jets,3,72067.0,MetLife Stadium,82500,0.873539393939394
2006,New York Jets,4,77190.0,MetLife Stadium,82500,0.9356363636363636
2006,New York Jets,5,66604.0,MetLife Stadium,82500,0.8073212121212121
