year,home_team_name,weekly_attendance,weekly_attendance_ratio,prev_game_attendance,home_team_superbowl_winner_last_season,away_team_superbowl_winner_last_season,home_team_playoffs_last_season,away_team_playoffs_last_season,home_team_wins_last_3,away_team_wins_last_3,pts_home,pts_away,yds_home,yds_away,turnovers_home,turnovers_away,zscore_pts_home,zscore_yds_home,zscore_turnovers_home,zscore_pts_away,zscore_yds_away,zscore_turnovers_away,day_sin,day_cos,month_sin,month_cos,noon,mid_afternoon,late_afternoon,evening,avg_season_attendance_prev
2010,Ravens,70989.0,0.7628632221458047,71305.0,False,False,False,False,2.0,2.0,17,10,349,263,1,0,-0.6913620962670831,-0.0214387687427852,-0.3268085027479463,-0.5420731349016381,-0.2256542745045531,-1.688778755257931,-0.7818314824680299,0.6234898018587334,0.5877852522924732,-0.8090169943749473,False,True,False,False,71082.5
2010,Broncos,72736.0,0.7841479980163436,75334.0,False,False,False,False,1.0,1.0,33,36,449,431,2,0,1.2278905479951805,1.2992008536797954,0.5143837014666142,3.747390801639756,1.802373037257642,-1.4849406035637625,-0.7818314824680299,0.6234898018587334,0.5877852522924732,-0.8090169943749473,False,True,False,False,75116.0
2010,Colts,66085.0,0.7191046692564663,67404.0,False,False,False,True,1.0,3.0,14,36,303,301,5,0,-1.2307422588478405,-0.8142221718326145,3.195048252113469,1.0756520641843623,-0.8476748976387349,-1.3764693357165034,-0.7818314824680299,0.6234898018587334,0.5877852522924732,-0.8090169943749473,False,False,True,False,66549.75
2010,Cardinals,62308.0,0.7271496592288301,61904.0,False,False,False,False,0.0,2.0,6,27,203,386,2,1,-1.8167101774979044,-1.883296039177341,-0.1305582419667733,0.944228596094135,1.841862541515305,-0.3797772626563749,0.0,1.0,0.5877852522924732,-0.8090169943749473,False,False,True,False,63142.875
2010,Eagles,69144.0,0.6871726577950925,69144.0,False,False,False,False,2.0,1.0,34,24,416,431,1,2,0.6255224723114912,0.8028245995711539,-0.3617679758851913,-0.0322212038891541,0.6717470627057064,0.25,0.43388373911755823,-0.900968867902419,-0.587785252292473,-0.8090169943749476,False,False,True,False,69144.0
2010,Dolphins,65942.0,0.731656440356386,68752.0,False,False,False,False,2.0,1.0,10,13,281,252,3,0,-1.5114088543958577,-0.6928158194538697,0.7837245293666866,-0.1898539643025534,-0.0833182299722799,-1.269525498387274,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749476,True,False,False,False,67542.75
2010,Giants,78861.0,0.7501926351537752,78533.0,False,False,False,False,1.0,1.0,31,7,358,338,1,6,0.4831669353893126,-0.0947931176059559,-0.674973001619892,-1.0570117640531411,0.3870097843738175,3.167762968124702,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749476,True,False,False,False,78701.875
2010,Packers,70575.0,0.756195823377514,70913.0,False,False,False,False,2.0,2.0,34,16,410,269,0,1,0.684926665370937,0.4387850965960645,-0.8660254037844387,-0.685028589323196,-0.4205827850704239,-0.3797772626563749,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749476,True,False,False,False,70708.25
2010,Bengals,59963.0,0.6542393593226626,55654.0,False,True,False,True,0.0,3.0,30,34,311,436,0,1,1.0905060257915218,0.020586111311681,-1.2368762768692687,0.1823178173664335,0.4431885543286563,-0.5393962141710572,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749476,True,False,False,False,64004.0
2010,Chiefs,67267.0,0.7211840511187589,66247.0,False,False,False,False,2.0,1.0,10,6,359,247,1,1,-0.8507179204786741,0.5583885517943074,-0.4907585445456717,-1.398093198212334,-1.14066966293444,-0.400076212251811,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749476,True,False,False,False,67514.25
