year,team_full_name,week,weekly_attendance,home,Sb_winners,Sb_winners_prev_years,Playoff_prev_years,Bad_streak,Medium_streak,Good_streak
2017,San Francisco 49ers,17,66125.0,False,,,,False,False,True
2017,Seattle Seahawks,1,78381.0,False,,,,True,False,False
2017,Seattle Seahawks,2,68729.0,True,,,,True,False,False
2017,Seattle Seahawks,3,69127.0,False,,,,True,False,False
2017,Seattle Seahawks,4,68872.0,True,,,,True,False,False
2017,Seattle Seahawks,5,60745.0,False,,,,True,False,False
2017,Seattle Seahawks,6,,,,,,False,True,False
2017,Seattle Seahawks,7,78527.0,False,,,,False,True,False
2017,Seattle Seahawks,8,69025.0,True,,,,False,True,False
2017,Seattle Seahawks,9,68927.0,True,,,,False,False,True
2017,Seattle Seahawks,10,64639.0,False,,,,False,False,True
2017,Seattle Seahawks,11,69026.0,True,,,,False,False,True
2017,Seattle Seahawks,12,70134.0,False,,,,False,False,True
2017,Seattle Seahawks,13,69075.0,True,,,,False,True,False
2017,Seattle Seahawks,14,64431.0,False,,,,False,True,False
2017,Seattle Seahawks,15,69077.0,True,,,,False,True,False
2017,Seattle Seahawks,16,92150.0,False,,,,False,True,False
2017,Seattle Seahawks,17,69078.0,True,,,,False,True,False
2017,Tampa Bay Buccaneers,1,,,,,,True,False,False
2017,Tampa Bay Buccaneers,2,56640.0,True,,,,True,False,False
2017,Tampa Bay Buccaneers,3,66390.0,False,,,,True,False,False
2017,Tampa Bay Buccaneers,4,63916.0,True,,,,True,False,False
2017,Tampa Bay Buccaneers,5,64476.0,True,,,,True,False,False
2017,Tampa Bay Buccaneers,6,63999.0,False,,,,False,True,False
2017,Tampa Bay Buccaneers,7,68561.0,False,,,,False,True,False
2017,Tampa Bay Buccaneers,8,58545.0,True,,,,False,True,False
2017,Tampa Bay Buccaneers,9,73121.0,False,,,,True,False,False
2017,Tampa Bay Buccaneers,10,57911.0,True,,,,True,False,False
2017,Tampa Bay Buccaneers,11,65089.0,False,,,,True,False,False
2017,Tampa Bay Buccaneers,12,71036.0,False,,,,True,False,False
2017,Tampa Bay Buccaneers,13,77684.0,False,,,,False,True,False
2017,Tampa Bay Buccaneers,14,60372.0,True,,,,False,True,False
2017,Tampa Bay Buccaneers,15,62382.0,True,,,,False,True,False
2017,Tampa Bay Buccaneers,16,71463.0,False,,,,False,True,False
2017,Tampa Bay Buccaneers,17,55376.0,True,,,,True,False,False
2017,Tennessee Titans,1,69089.0,True,,,,True,False,False
2017,Tennessee Titans,2,61709.0,False,,,,True,False,False
2017,Tennessee Titans,3,69127.0,True,,,,True,False,False
2017,Tennessee Titans,4,71804.0,False,,,,True,False,False
2017,Tennessee Titans,5,65135.0,False,,,,False,True,False
2017,Tennessee Titans,6,63888.0,True,,,,False,True,False
2017,Tennessee Titans,7,59061.0,False,,,,False,True,False
2017,Tennessee Titans,8,,,,,,False,True,False
2017,Tennessee Titans,9,67322.0,True,,,,False,True,False
2017,Tennessee Titans,10,67432.0,True,,,,False,True,False
2017,Tennessee Titans,11,60703.0,False,,,,False,True,False
2017,Tennessee Titans,12,62207.0,False,,,,False,False,True
2017,Tennessee Titans,13,62758.0,True,,,,False,False,True
2017,Tennessee Titans,14,64153.0,False,,,,False,False,True
2017,Tennessee Titans,15,70133.0,False,,,,False,False,True
2017,Tennessee Titans,16,60097.0,True,,,,False,True,False
2017,Tennessee Titans,17,65501.0,True,,,,False,True,False
2017,Washington Redskins,1,78685.0,True,,,,True,False,False
2017,Washington Redskins,2,56612.0,False,,,,True,False,False
2017,Washington Redskins,3,77123.0,True,,,,True,False,False
2017,Washington Redskins,4,74587.0,False,,,,True,False,False
2017,Washington Redskins,5,,,,,,False,True,False
2017,Washington Redskins,6,75568.0,True,,,,False,True,False
2017,Washington Redskins,7,69596.0,False,,,,False,True,False
2017,Washington Redskins,8,78428.0,True,,,,False,True,False
2017,Washington Redskins,9,68927.0,False,,,,False,True,False
2017,Washington Redskins,10,74476.0,True,,,,False,True,False
2017,Washington Redskins,11,73138.0,False,,,,False,True,False
2017,Washington Redskins,12,73210.0,True,,,,False,True,False
2017,Washington Redskins,13,91712.0,False,,,,True,False,False
2017,Washington Redskins,14,25393.0,False,,,,False,True,False
2017,Washington Redskins,15,71026.0,True,,,,False,True,False
2017,Washington Redskins,16,72889.0,True,,,,True,False,False
2017,Washington Redskins,17,76269.0,False,,,,False,True,False
2018,Arizona Cardinals,1,61613.0,True,,,,True,False,False
2018,Arizona Cardinals,2,66515.0,False,,,,True,False,False
2018,Arizona Cardinals,3,62163.0,True,,,,True,False,False
2018,Arizona Cardinals,4,61845.0,True,,,,True,False,False
2018,Arizona Cardinals,5,68337.0,False,,,,True,False,False
2018,Arizona Cardinals,6,66801.0,False,,,,True,False,False
2018,Arizona Cardinals,7,62359.0,True,,,,True,False,False
2018,Arizona Cardinals,8,61923.0,True,,,,True,False,False
2018,Arizona Cardinals,9,,,,,,True,False,False
2018,Arizona Cardinals,10,76712.0,False,,,,True,False,False
2018,Arizona Cardinals,11,62435.0,True,,,,False,True,False
2018,Arizona Cardinals,12,25343.0,False,,,,False,True,False
2018,Arizona Cardinals,13,77234.0,False,,,,True,False,False
2018,Arizona Cardinals,14,62014.0,True,,,,True,False,False
2018,Arizona Cardinals,15,72084.0,False,,,,False,True,False
2018,Arizona Cardinals,16,61759.0,True,,,,True,False,False
2018,Arizona Cardinals,17,68990.0,False,,,,True,False,False
2018,Atlanta Falcons,1,69696.0,False,,,,True,False,False
2018,Atlanta Falcons,2,72528.0,True,,,,True,False,False
2018,Atlanta Falcons,3,74457.0,True,,,,True,False,False
2018,Atlanta Falcons,4,71985.0,True,,,,True,False,False
2018,Atlanta Falcons,5,64781.0,False,,,,True,False,False
2018,Atlanta Falcons,6,72665.0,True,,,,True,False,False
2018,Atlanta Falcons,7,72756.0,True,,,,True,False,False
2018,Atlanta Falcons,8,,,,,,False,True,False
2018,Atlanta Falcons,9,62386.0,False,,,,False,True,False
2018,Atlanta Falcons,10,62144.0,False,,,,False,True,False
2018,Atlanta Falcons,11,74447.0,True,,,,False,True,False
2018,Atlanta Falcons,12,73017.0,False,,,,False,True,False
2018,Atlanta Falcons,13,72262.0,True,,,,False,True,False
2018,Atlanta Falcons,14,77329.0,False,,,,False,True,False
2018,Atlanta Falcons,15,72084.0,True,,,,True,False,False
2018,Atlanta Falcons,16,73722.0,False,,,,True,False,False
2018,Atlanta Falcons,17,52884.0,False,,,,True,False,False
2018,Baltimore Ravens,1,70591.0,True,,,,True,False,False
2018,Baltimore Ravens,2,50018.0,False,,,,True,False,False
2018,Baltimore Ravens,3,70156.0,True,,,,True,False,False
2018,Baltimore Ravens,4,62030.0,False,,,,True,False,False
2018,Baltimore Ravens,5,67431.0,False,,,,False,True,False
2018,Baltimore Ravens,6,64441.0,False,,,,False,True,False
2018,Baltimore Ravens,7,70639.0,True,,,,False,True,False
2018,Baltimore Ravens,8,73843.0,False,,,,False,True,False
2018,Baltimore Ravens,9,70997.0,True,,,,False,True,False
2018,Baltimore Ravens,10,,,,,,False,True,False
2018,Baltimore Ravens,11,70077.0,True,,,,False,True,False
2018,Baltimore Ravens,12,70035.0,True,,,,True,False,False
2018,Baltimore Ravens,13,72262.0,False,,,,False,True,False
2018,Baltimore Ravens,14,74336.0,False,,,,False,True,False
2018,Baltimore Ravens,15,70031.0,True,,,,False,True,False
2018,Baltimore Ravens,16,25571.0,False,,,,False,True,False
2018,Baltimore Ravens,17,70925.0,True,,,,False,False,True
2018,Buffalo Bills,1,70591.0,False,,,,True,False,False
2018,Buffalo Bills,2,69187.0,True,,,,True,False,False
2018,Buffalo Bills,3,66800.0,False,,,,True,False,False
2018,Buffalo Bills,4,78312.0,False,,,,True,False,False
2018,Buffalo Bills,5,68202.0,True,,,,True,False,False
2018,Buffalo Bills,6,71638.0,False,,,,True,False,False
2018,Buffalo Bills,7,56848.0,False,,,,False,True,False
2018,Buffalo Bills,8,70109.0,True,,,,False,True,False
2018,Buffalo Bills,9,68749.0,True,,,,False,True,False
2018,Buffalo Bills,10,77982.0,False,,,,True,False,False
2018,Buffalo Bills,11,,,,,,True,False,False
2018,Buffalo Bills,12,57799.0,True,,,,True,False,False
2018,Buffalo Bills,13,65155.0,False,,,,True,False,False
2018,Buffalo Bills,14,59119.0,True,,,,False,True,False
2018,Buffalo Bills,15,59110.0,True,,,,False,True,False
2018,Buffalo Bills,16,65878.0,False,,,,False,True,False
2018,Buffalo Bills,17,67420.0,True,,,,False,True,False
2018,Carolina Panthers,1,74532.0,True,,,,True,False,False
2018,Carolina Panthers,2,72528.0,False,,,,True,False,False
2018,Carolina Panthers,3,72161.0,True,,,,True,False,False
2018,Carolina Panthers,4,,,,,,True,False,False
2018,Carolina Panthers,5,74221.0,True,,,,True,False,False
2018,Carolina Panthers,6,60482.0,False,,,,False,True,False
2018,Carolina Panthers,7,69696.0,False,,,,False,True,False
2018,Carolina Panthers,8,73843.0,True,,,,False,True,False
2018,Carolina Panthers,9,73513.0,True,,,,False,True,False
2018,Carolina Panthers,10,62881.0,False,,,,False,False,True
2018,Carolina Panthers,11,61999.0,False,,,,False,False,True
2018,Carolina Panthers,12,74002.0,True,,,,False,True,False
2018,Carolina Panthers,13,52568.0,False,,,,False,True,False
2018,Carolina Panthers,14,59392.0,False,,,,False,True,False
2018,Carolina Panthers,15,74188.0,True,,,,True,False,False
2018,Carolina Panthers,16,73722.0,True,,,,True,False,False
2018,Carolina Panthers,17,73028.0,False,,,,True,False,False
2018,Chicago Bears,1,78282.0,False,,,,True,False,False
2018,Chicago Bears,2,57960.0,True,,,,True,False,False
2018,Chicago Bears,3,62163.0,False,,,,True,False,False
2018,Chicago Bears,4,61893.0,True,,,,True,False,False
2018,Chicago Bears,5,,,,,,False,True,False
2018,Chicago Bears,6,65791.0,False,,,,False,True,False
2018,Chicago Bears,7,62389.0,True,,,,False,True,False
2018,Chicago Bears,8,61397.0,True,,,,False,True,False
2018,Chicago Bears,9,68749.0,False,,,,False,True,False
2018,Chicago Bears,10,61393.0,True,,,,False,True,False
2018,Chicago Bears,11,61651.0,True,,,,False,True,False
2018,Chicago Bears,12,65684.0,False,,,,False,True,False
2018,Chicago Bears,13,76465.0,False,,,,False,False,True
2018,Chicago Bears,14,61695.0,True,,,,False,False,True
2018,Chicago Bears,15,62372.0,True,,,,False,False,True
2018,Chicago Bears,16,70806.0,False,,,,False,False,True
2018,Chicago Bears,17,66878.0,False,,,,False,False,True
2018,Cincinnati Bengals,1,58699.0,False,,,,True,False,False
2018,Cincinnati Bengals,2,50018.0,True,,,,True,False,False
2018,Cincinnati Bengals,3,72161.0,False,,,,True,False,False
2018,Cincinnati Bengals,4,71985.0,False,,,,False,True,False
2018,Cincinnati Bengals,5,52708.0,True,,,,False,True,False
2018,Cincinnati Bengals,6,60594.0,True,,,,False,True,False
2018,Cincinnati Bengals,7,75676.0,False,,,,False,False,True
2018,Cincinnati Bengals,8,45134.0,True,,,,False,True,False
2018,Cincinnati Bengals,9,,,,,,False,True,False
2018,Cincinnati Bengals,10,52492.0,True,,,,False,True,False
2018,Cincinnati Bengals,11,70077.0,False,,,,False,True,False
2018,Cincinnati Bengals,12,56122.0,True,,,,False,True,False
2018,Cincinnati Bengals,13,44392.0,True,,,,True,False,False
2018,Cincinnati Bengals,14,25358.0,False,,,,True,False,False
2018,Cincinnati Bengals,15,44568.0,True,,,,True,False,False
2018,Cincinnati Bengals,16,67431.0,False,,,,True,False,False
2018,Cincinnati Bengals,17,63874.0,False,,,,True,False,False
2018,Cleveland Browns,1,67431.0,True,,,,True,False,False
2018,Cleveland Browns,2,73086.0,False,,,,True,False,False
2018,Cleveland Browns,3,67431.0,True,,,,True,False,False
2018,Cleveland Browns,4,53387.0,False,,,,True,False,False
2018,Cleveland Browns,5,67431.0,True,,,,True,False,False
2018,Cleveland Browns,6,67431.0,True,,,,True,False,False
2018,Cleveland Browns,7,53682.0,False,,,,False,True,False
2018,Cleveland Browns,8,63780.0,False,,,,False,True,False
2018,Cleveland Browns,9,67431.0,True,,,,False,True,False
2018,Cleveland Browns,10,62144.0,True,,,,True,False,False
2018,Cleveland Browns,11,,,,,,True,False,False
2018,Cleveland Browns,12,56122.0,False,,,,True,False,False
2018,Cleveland Browns,13,71741.0,False,,,,True,False,False
2018,Cleveland Browns,14,59392.0,True,,,,False,True,False
2018,Cleveland Browns,15,76596.0,False,,,,False,True,False
2018,Cleveland Browns,16,67431.0,True,,,,False,True,False
2018,Cleveland Browns,17,70925.0,False,,,,False,False,True
2018,Dallas Cowboys,1,74532.0,False,,,,True,False,False
2018,Dallas Cowboys,2,90512.0,True,,,,True,False,False
2018,Dallas Cowboys,3,69047.0,False,,,,True,False,False
2018,Dallas Cowboys,4,90155.0,True,,,,True,False,False
2018,Dallas Cowboys,5,72008.0,False,,,,True,False,False
2018,Dallas Cowboys,6,90767.0,True,,,,False,True,False
2018,Dallas Cowboys,7,66301.0,False,,,,False,True,False
2018,Dallas Cowboys,8,,,,,,False,True,False
2018,Dallas Cowboys,9,90466.0,True,,,,False,True,False
2018,Dallas Cowboys,10,69696.0,False,,,,False,True,False
2018,Dallas Cowboys,11,74447.0,False,,,,False,True,False
2018,Dallas Cowboys,12,92076.0,True,,,,False,True,False
2018,Dallas Cowboys,13,93004.0,True,,,,False,True,False
2018,Dallas Cowboys,14,93127.0,True,,,,False,True,False
2018,Dallas Cowboys,15,66654.0,False,,,,False,False,True
2018,Dallas Cowboys,16,92851.0,True,,,,False,False,True
2018,Dallas Cowboys,17,77750.0,False,,,,False,False,True
2018,Denver Broncos,1,76761.0,True,,,,True,False,False
2018,Denver Broncos,2,76696.0,True,,,,True,False,False
2018,Denver Broncos,3,70156.0,False,,,,True,False,False
2018,Denver Broncos,4,76656.0,True,,,,False,True,False
2018,Denver Broncos,5,77982.0,False,,,,False,True,False
2018,Denver Broncos,6,76109.0,True,,,,False,True,False
2018,Denver Broncos,7,62359.0,False,,,,False,True,False
2018,Denver Broncos,8,77103.0,False,,,,True,False,False
2018,Denver Broncos,9,76270.0,True,,,,True,False,False
2018,Denver Broncos,10,,,,,,True,False,False
2018,Denver Broncos,11,25462.0,False,,,,True,False,False
2018,Denver Broncos,12,76536.0,True,,,,True,False,False
2018,Denver Broncos,13,44392.0,False,,,,False,True,False
2018,Denver Broncos,14,69449.0,False,,,,False,True,False
2018,Denver Broncos,15,76596.0,True,,,,False,True,False
2018,Denver Broncos,16,53850.0,False,,,,False,True,False
2018,Denver Broncos,17,75947.0,True,,,,False,True,False
2018,Detroit Lions,1,61352.0,True,,,,True,False,False
2018,Detroit Lions,2,70164.0,False,,,,True,False,False
2018,Detroit Lions,3,61769.0,True,,,,True,False,False
2018,Detroit Lions,4,90155.0,False,,,,True,False,False
2018,Detroit Lions,5,63405.0,True,,,,True,False,False
2018,Detroit Lions,6,,,,,,True,False,False
2018,Detroit Lions,7,65265.0,False,,,,True,False,False
2018,Detroit Lions,8,65237.0,True,,,,False,True,False
2018,Detroit Lions,9,66825.0,False,,,,False,True,False
2018,Detroit Lions,10,61393.0,False,,,,False,True,False
2018,Detroit Lions,11,61999.0,True,,,,False,True,False
2018,Detroit Lions,12,65684.0,True,,,,False,True,False
2018,Detroit Lions,13,60974.0,True,,,,False,True,False
2018,Detroit Lions,14,62014.0,False,,,,True,False,False
2018,Detroit Lions,15,59110.0,False,,,,True,False,False
2018,Detroit Lions,16,61641.0,True,,,,False,True,False
2018,Detroit Lions,17,77341.0,False,,,,False,True,False
2018,Green Bay Packers,1,78282.0,True,,,,True,False,False
2018,Green Bay Packers,2,78461.0,True,,,,True,False,False
2018,Green Bay Packers,3,59827.0,False,,,,True,False,False
2018,Green Bay Packers,4,78312.0,True,,,,True,False,False
2018,Green Bay Packers,5,63405.0,False,,,,True,False,False
2018,Green Bay Packers,6,77642.0,True,,,,False,True,False
2018,Green Bay Packers,7,,,,,,False,True,False
2018,Green Bay Packers,8,75822.0,False,,,,False,True,False
2018,Green Bay Packers,9,65878.0,False,,,,False,True,False
2018,Green Bay Packers,10,78076.0,True,,,,False,True,False
2018,Green Bay Packers,11,69007.0,False,,,,False,True,False
2018,Green Bay Packers,12,66872.0,False,,,,False,True,False
2018,Green Bay Packers,13,77234.0,True,,,,False,True,False
2018,Green Bay Packers,14,77329.0,True,,,,True,False,False
2018,Green Bay Packers,15,62372.0,False,,,,True,False,False
2018,Green Bay Packers,16,77982.0,False,,,,False,True,False
2018,Green Bay Packers,17,77341.0,True,,,,True,False,False
2018,Houston Texans,1,65878.0,False,,,,True,False,False
2018,Houston Texans,2,62372.0,False,,,,True,False,False
2018,Houston Texans,3,71838.0,True,,,,True,False,False
2018,Houston Texans,4,57716.0,False,,,,True,False,False
2018,Houston Texans,5,72008.0,True,,,,True,False,False
2018,Houston Texans,6,71638.0,True,,,,True,False,False
2018,Houston Texans,7,66534.0,False,,,,False,True,False
2018,Houston Texans,8,71726.0,True,,,,False,True,False
2018,Houston Texans,9,76270.0,False,,,,False,False,True
2018,Houston Texans,10,,,,,,False,False,True
2018,Houston Texans,11,61593.0,False,,,,False,False,True
2018,Houston Texans,12,71826.0,True,,,,False,False,True
2018,Houston Texans,13,71741.0,True,,,,False,False,True
2018,Houston Texans,14,71814.0,True,,,,False,False,True
2018,Houston Texans,15,77982.0,False,,,,False,False,True
2018,Houston Texans,16,69696.0,False,,,,False,False,True
2018,Houston Texans,17,71848.0,True,,,,False,False,True
2018,Indianapolis Colts,1,58699.0,True,,,,True,False,False
2018,Indianapolis Colts,2,57013.0,False,,,,True,False,False
2018,Indianapolis Colts,3,69696.0,False,,,,True,False,False
2018,Indianapolis Colts,4,57716.0,True,,,,True,False,False
2018,Indianapolis Colts,5,65878.0,False,,,,True,False,False
2018,Indianapolis Colts,6,77982.0,False,,,,True,False,False
2018,Indianapolis Colts,7,56848.0,True,,,,True,False,False
2018,Indianapolis Colts,8,54372.0,False,,,,True,False,False
2018,Indianapolis Colts,9,,,,,,True,False,False
2018,Indianapolis Colts,10,57473.0,True,,,,True,False,False
2018,Indianapolis Colts,11,57401.0,True,,,,False,True,False
2018,Indianapolis Colts,12,57069.0,True,,,,False,True,False
2018,Indianapolis Colts,13,67030.0,False,,,,False,False,True
2018,Indianapolis Colts,14,71814.0,False,,,,False,False,True
2018,Indianapolis Colts,15,66654.0,True,,,,False,False,True
2018,Indianapolis Colts,16,61738.0,True,,,,False,False,True
2018,Indianapolis Colts,17,68978.0,False,,,,False,False,True
2018,Jacksonville Jaguars,1,77992.0,False,,,,True,False,False
2018,Jacksonville Jaguars,2,68527.0,True,,,,True,False,False
2018,Jacksonville Jaguars,3,64015.0,True,,,,True,False,False
2018,Jacksonville Jaguars,4,65353.0,True,,,,False,True,False
2018,Jacksonville Jaguars,5,75289.0,False,,,,False,True,False
2018,Jacksonville Jaguars,6,90767.0,False,,,,False,True,False
2018,Jacksonville Jaguars,7,66534.0,True,,,,False,True,False
2018,Jacksonville Jaguars,8,85870.0,True,,,,False,True,False
2018,Jacksonville Jaguars,9,,,,,,True,False,False
2018,Jacksonville Jaguars,10,57473.0,False,,,,True,False,False
2018,Jacksonville Jaguars,11,67683.0,True,,,,True,False,False
2018,Jacksonville Jaguars,12,57799.0,False,,,,True,False,False
2018,Jacksonville Jaguars,13,67030.0,True,,,,True,False,False
2018,Jacksonville Jaguars,14,60344.0,False,,,,True,False,False
2018,Jacksonville Jaguars,15,67577.0,True,,,,True,False,False
2018,Jacksonville Jaguars,16,65798.0,False,,,,True,False,False
2018,Jacksonville Jaguars,17,71848.0,False,,,,True,False,False
2018,Kansas City Chiefs,1,25351.0,False,,,,True,False,False
2018,Kansas City Chiefs,2,63956.0,False,,,,True,False,False
2018,Kansas City Chiefs,3,76023.0,True,,,,True,False,False
2018,Kansas City Chiefs,4,76656.0,False,,,,False,True,False
2018,Kansas City Chiefs,5,75289.0,True,,,,False,True,False
2018,Kansas City Chiefs,6,65878.0,False,,,,False,False,True
2018,Kansas City Chiefs,7,75676.0,True,,,,False,False,True
2018,Kansas City Chiefs,8,77103.0,True,,,,False,False,True
2018,Kansas City Chiefs,9,67431.0,False,,,,False,False,True
2018,Kansas City Chiefs,10,76712.0,True,,,,False,False,True
2018,Kansas City Chiefs,11,77002.0,False,,,,False,False,True
2018,Kansas City Chiefs,12,,,,,,False,False,True
2018,Kansas City Chiefs,13,54255.0,False,,,,False,False,True
2018,Kansas City Chiefs,14,74336.0,True,,,,False,False,True
2018,Kansas City Chiefs,15,75091.0,True,,,,False,False,True
2018,Kansas City Chiefs,16,69067.0,False,,,,False,False,True
2018,Kansas City Chiefs,17,77550.0,True,,,,False,True,False
2018,Los Angeles Chargers,1,25351.0,True,,,,True,False,False
2018,Los Angeles Chargers,2,69187.0,False,,,,True,False,False
2018,Los Angeles Chargers,3,68947.0,False,,,,True,False,False
2018,Los Angeles Chargers,4,25397.0,True,,,,True,False,False
2018,Los Angeles Chargers,5,25362.0,True,,,,True,False,False
2018,Los Angeles Chargers,6,67431.0,False,,,,False,True,False
2018,Los Angeles Chargers,7,84301.0,True,,,,False,True,False
2018,Los Angeles Chargers,8,,,,,,False,False,True
2018,Los Angeles Chargers,9,68989.0,False,,,,False,False,True
2018,Los Angeles Chargers,10,54750.0,False,,,,False,False,True
2018,Los Angeles Chargers,11,25462.0,True,,,,False,False,True
2018,Los Angeles Chargers,12,25343.0,True,,,,False,False,True
2018,Los Angeles Chargers,13,61069.0,False,,,,False,False,True
2018,Los Angeles Chargers,14,25358.0,True,,,,False,False,True
2018,Los Angeles Chargers,15,75091.0,False,,,,False,False,True
2018,Los Angeles Chargers,16,25571.0,True,,,,False,False,True
2018,Los Angeles Chargers,17,75947.0,False,,,,False,False,True
2018,Los Angeles Rams,1,53857.0,False,,,,True,False,False
2018,Los Angeles Rams,2,66515.0,True,,,,True,False,False
2018,Los Angeles Rams,3,68947.0,True,,,,True,False,False
2018,Los Angeles Rams,4,72027.0,True,,,,False,True,False
2018,Los Angeles Rams,5,68893.0,False,,,,False,True,False
2018,Los Angeles Rams,6,76109.0,False,,,,False,False,True
2018,Los Angeles Rams,7,66597.0,False,,,,False,False,True
2018,Los Angeles Rams,8,75822.0,True,,,,False,False,True
2018,Los Angeles Rams,9,73086.0,False,,,,False,False,True
2018,Los Angeles Rams,10,72755.0,True,,,,False,False,True
2018,Los Angeles Rams,11,77002.0,True,,,,False,False,True
2018,Los Angeles Rams,12,,,,,,False,False,True
2018,Los Angeles Rams,13,60974.0,False,,,,False,False,True
2018,Los Angeles Rams,14,61695.0,False,,,,False,False,True
2018,Los Angeles Rams,15,74210.0,True,,,,False,False,True
2018,Los Angeles Rams,16,61759.0,False,,,,False,True,False
2018,Los Angeles Rams,17,72161.0,True,,,,False,True,False
2018,Miami Dolphins,1,65184.0,True,,,,True,False,False
2018,Miami Dolphins,2,77982.0,False,,,,True,False,False
2018,Miami Dolphins,3,65667.0,True,,,,True,False,False
2018,Miami Dolphins,4,65878.0,False,,,,False,True,False
2018,Miami Dolphins,5,52708.0,False,,,,False,True,False
2018,Miami Dolphins,6,65791.0,True,,,,False,True,False
2018,Miami Dolphins,7,65265.0,True,,,,False,True,False
2018,Miami Dolphins,8,71726.0,False,,,,False,True,False
2018,Miami Dolphins,9,65533.0,True,,,,False,True,False
2018,Miami Dolphins,10,78076.0,False,,,,True,False,False
2018,Miami Dolphins,11,,,,,,False,True,False
2018,Miami Dolphins,12,57069.0,False,,,,False,True,False
2018,Miami Dolphins,13,65155.0,True,,,,False,True,False
2018,Miami Dolphins,14,66087.0,True,,,,True,False,False
2018,Miami Dolphins,15,66841.0,False,,,,False,True,False
2018,Miami Dolphins,16,65798.0,True,,,,False,True,False
2018,Miami Dolphins,17,67420.0,False,,,,False,True,False
2018,Minnesota Vikings,1,66673.0,True,,,,True,False,False
2018,Minnesota Vikings,2,78461.0,False,,,,True,False,False
2018,Minnesota Vikings,3,66800.0,True,,,,True,False,False
2018,Minnesota Vikings,4,72027.0,False,,,,False,True,False
2018,Minnesota Vikings,5,69696.0,False,,,,False,True,False
2018,Minnesota Vikings,6,66801.0,True,,,,False,True,False
2018,Minnesota Vikings,7,77982.0,False,,,,False,True,False
2018,Minnesota Vikings,8,66801.0,True,,,,False,True,False
2018,Minnesota Vikings,9,66825.0,True,,,,False,True,False
2018,Minnesota Vikings,10,,,,,,False,True,False
2018,Minnesota Vikings,11,61651.0,False,,,,False,True,False
2018,Minnesota Vikings,12,66872.0,True,,,,False,False,True
2018,Minnesota Vikings,13,65878.0,False,,,,False,True,False
2018,Minnesota Vikings,14,69007.0,False,,,,False,True,False
2018,Minnesota Vikings,15,66841.0,True,,,,False,True,False
2018,Minnesota Vikings,16,61641.0,False,,,,False,True,False
2018,Minnesota Vikings,17,66878.0,True,,,,False,True,False
2018,New England Patriots,1,65878.0,True,,,,True,False,False
2018,New England Patriots,2,68527.0,False,,,,True,False,False
2018,New England Patriots,3,61769.0,False,,,,True,False,False
2018,New England Patriots,4,65878.0,True,,,,True,False,False
2018,New England Patriots,5,65878.0,True,,,,True,False,False
2018,New England Patriots,6,65878.0,True,,,,False,True,False
2018,New England Patriots,7,62389.0,False,,,,False,True,False
2018,New England Patriots,8,70109.0,False,,,,False,True,False
2018,New England Patriots,9,65878.0,True,,,,False,False,True
2018,New England Patriots,10,69363.0,False,,,,False,False,True
2018,New England Patriots,11,,,,,,False,False,True
2018,New England Patriots,12,77982.0,False,,,,False,False,True
2018,New England Patriots,13,65878.0,True,,,,False,False,True
2018,New England Patriots,14,66087.0,False,,,,False,False,True
2018,New England Patriots,15,65280.0,False,,,,False,False,True
2018,New England Patriots,16,65878.0,True,,,,False,True,False
2018,New England Patriots,17,65878.0,True,,,,False,True,False
2018,New Orleans Saints,1,73038.0,True,,,,True,False,False
2018,New Orleans Saints,2,73086.0,True,,,,True,False,False
2018,New Orleans Saints,3,74457.0,False,,,,True,False,False
2018,New Orleans Saints,4,78213.0,False,,,,True,False,False
2018,New Orleans Saints,5,73028.0,True,,,,False,True,False
2018,New Orleans Saints,6,,,,,,False,True,False
2018,New Orleans Saints,7,70639.0,False,,,,False,True,False
2018,New Orleans Saints,8,66801.0,False,,,,False,False,True
2018,New Orleans Saints,9,73086.0,True,,,,False,False,True
2018,New Orleans Saints,10,52492.0,False,,,,False,False,True
2018,New Orleans Saints,11,73042.0,True,,,,False,False,True
2018,New Orleans Saints,12,73017.0,True,,,,False,False,True
2018,New Orleans Saints,13,93004.0,False,,,,False,False,True
2018,New Orleans Saints,14,53495.0,False,,,,False,False,True
2018,New Orleans Saints,15,74188.0,False,,,,False,False,True
2018,New Orleans Saints,16,73086.0,True,,,,False,False,True
2018,New Orleans Saints,17,73028.0,True,,,,False,False,True
2018,New York Giants,1,77992.0,True,,,,True,False,False
2018,New York Giants,2,90512.0,False,,,,True,False,False
2018,New York Giants,3,71838.0,False,,,,True,False,False
2018,New York Giants,4,78213.0,True,,,,True,False,False
2018,New York Giants,5,74221.0,False,,,,True,False,False
2018,New York Giants,6,77167.0,True,,,,True,False,False
2018,New York Giants,7,72756.0,False,,,,True,False,False
2018,New York Giants,8,77537.0,True,,,,True,False,False
2018,New York Giants,9,,,,,,True,False,False
2018,New York Giants,10,69409.0,False,,,,True,False,False
2018,New York Giants,11,75863.0,True,,,,True,False,False
2018,New York Giants,12,69696.0,False,,,,True,False,False
2018,New York Giants,13,76465.0,True,,,,False,True,False
2018,New York Giants,14,57437.0,False,,,,False,True,False
2018,New York Giants,15,74538.0,True,,,,False,True,False
2018,New York Giants,16,61738.0,False,,,,False,False,True
2018,New York Giants,17,77750.0,True,,,,False,True,False
2018,New York Jets,1,61352.0,False,,,,True,False,False
2018,New York Jets,2,77982.0,True,,,,True,False,False
